host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,,
0,3,2,2,1,1,1,5,1,1125,5,5,5,5,5,5,0,181,,
0,3,2,2,1,1,1,7,1,1125,5,5,5,5,5,5,0,181,,
0,5,2,2,1,1,1,15,1,1125,5,5,5,5,5,5,0,181,,
0,2,3,6,1,2,4,7,28,1125,8,10,10,10,8,4,1,6,,
0,1,2,2,1,1,1,12,1,1125,5,5,5,5,5,5,0,181,,
1,4,1,6,2,3,4,4,5,22,10,10,10,10,10,10,0,1,,
0,1,2,2,1,1,1,15,1,1125,5,5,5,5,5,5,0,181,,
0,1,2,2,1,1,1,13,1,1125,5,5,5,5,5,5,0,181,,
0,2,1,6,1,2,4,9,28,1125,10,10,10,10,10,10,1,6,,
0,2,2,6,1,2,3,7,28,1125,5,5,5,5,5,5,1,6,,
0,3,2,2,1,1,1,9,1,1125,5,5,5,5,5,5,0,181,,
0,2,2,2,1,1,1,6,1,1125,5,5,5,5,5,5,0,181,,
0,3,2,2,1,1,1,6,1,1125,5,5,5,5,5,5,0,181,,
0,20,2,2,1,1,1,1,1,180,5,5,5,5,5,5,1,1,,
0,14,1,11,3,4,7,17,1,1125,2,6,2,2,6,6,0,1,,
0,3,4,1,1,1,1,1,1,1120,10,10,10,10,10,10,1,1,,
0,17,2,3,1,1,2,2,1,1125,9,10,10,10,10,9,1,3,,
0,22,2,3,1,2,1,3,1,1125,5,5,5,5,5,5,1,1,,
1,14,1,3,1,1,2,2,2,1125,10,9,10,10,10,9,1,1,,
0,1,1,3,1,1,1,3,1,999,5,5,5,5,5,5,1,1,,
1,5,1,6,2,3,3,16,2,1125,10,10,10,10,10,10,1,1,,
0,8,2,2,2,1,1,13,1,30,5,5,5,5,5,5,0,1,,
0,11,2,3,1,2,3,2,1,5,10,10,10,10,10,10,1,1,,
1,3,2,1,1,1,1,3,1,1125,10,10,10,10,10,10,1,4,,
0,2,2,3,1,1,1,2,1,1125,5,5,5,5,5,5,1,1,,
0,6,2,2,1,1,1,2,5,1125,5,5,5,5,5,5,1,1,,
0,16,2,1,1,1,1,1,1,10,5,5,5,5,5,5,1,1,,
0,6,2,2,1,2,2,2,2,20,5,5,5,5,5,5,1,1,,
0,1,1,5,1,1,3,8,3,1125,8,8,8,9,10,8,1,17,,
0,1,1,5,1,1,3,6,3,1125,9,9,9,9,9,8,1,17,,
1,13,1,5,2,2,3,3,360,1125,10,10,10,10,9,10,0,5,,
1,13,1,5,2,2,2,2,360,1125,10,10,10,10,9,10,0,5,,
0,1,1,4,1,1,1,96,1,1125,5,5,5,5,5,5,1,4,,
0,1,1,3,1,1,2,6,1,1125,5,5,5,5,5,5,1,1,,
0,1,1,4,1,1,1,6,1,1125,5,5,5,5,5,5,1,1,,
0,16,1,3,1,2,2,3,15,1125,5,5,5,5,5,5,1,1,,
0,1,1,3,1,1,1,3,1,8,5,5,5,5,5,5,1,1,,
0,1,1,3,1,1,2,6,1,1125,5,5,5,5,5,5,1,1,,
0,1,1,8,2,3,4,8,2,1125,10,10,10,10,10,10,1,1,,
0,3,1,2,1,1,1,2,2,1124,10,9,10,10,10,10,0,2,,
0,1,1,2,1,1,1,6,1,1125,5,5,5,5,5,5,1,1,,
0,1,1,2,1,1,1,6,1,1125,5,5,5,5,5,5,1,1,,
0,7,1,3,1,1,3,1,2,365,5,5,5,5,5,5,0,2,,
0,1,1,4,1,1,2,4,2,1125,10,9,9,9,10,10,1,1,,
1,7,2,2,1,2,3,1,1,1125,10,10,10,10,10,10,0,1,,
0,3,2,3,1,1,3,4,2,1125,5,5,5,5,5,5,1,6,,
0,1,1,2,1,1,1,2,1,1125,9,9,9,9,8,9,0,5,,
0,1,1,3,1,1,1,4,1,1125,8,8,10,10,9,9,0,5,,
0,1,1,4,1,1,1,5,1,1125,10,9,9,10,9,10,0,5,,
0,1,2,2,1,1,1,2,1,1125,5,5,5,5,5,5,0,1,,
0,3,2,3,1,1,3,4,2,1125,5,5,5,5,5,5,1,6,,
0,4,1,2,1,1,1,6,1,1125,5,5,5,5,5,5,1,1,,
0,5,1,16,4.5,6,10,59,2,1125,5,5,5,5,5,5,1,22,,
0,13,1,6,3.5,4,6,9,14,365,5,5,5,5,5,5,0,1,,
0,1,4,1,1,1,2,1,1,1125,5,5,5,5,5,5,1,12,,
0,2,2,2,1,1,2,1,1,120,10,10,10,10,10,10,0,2,,
0,13,1,2,1,1,1,2,3,1125,5,5,5,5,5,5,1,1,,
0,9,2,4,1,1,4,5,1,30,9,10,10,10,10,10,0,1,,
0,1,2,2,1,1,1,7,1,1125,5,5,5,5,5,5,0,181,,
0,2,2,1,1,1,1,3,1,5,5,5,5,5,5,5,1,1,,
0,1,2,2,1,1,1,15,1,1125,5,5,5,5,5,5,0,181,,
0,25,2,2,1,1,1,11,1,1125,5,5,5,5,5,5,0,181,,
0,3,2,2,1,1,1,10,1,1125,5,5,5,5,5,5,0,181,,
0,1,2,2,1,1,1,11,1,1125,5,5,5,5,5,5,0,181,,
0,3,2,2,1,1,1,7,1,1125,5,5,5,5,5,5,0,181,,
0,3,2,2,1,1,1,9,1,1125,5,5,5,5,5,5,0,181,,
0,3,2,2,1,1,1,8,1,1125,5,5,5,5,5,5,0,181,,
0,3,2,2,1,1,1,8,1,1125,5,5,5,5,5,5,0,181,,
0,3,2,5,1,1,5,6,1,1000,8,8,10,10,10,10,1,1,,
0,3,3,3,1,1,2,5,2,1125,10,9,10,10,10,10,1,5,,
0,2,2,2,1,1,1,14,1,1125,5,5,5,5,5,5,0,181,,
0,24,2,2,1,1,1,5,1,1125,5,5,5,5,5,5,0,181,,
1,1,1,2,1,1,2,5,2,90,10,10,10,10,10,10,1,5,,
0,3,2,2,1,1,1,5,1,1125,5,5,5,5,5,5,0,181,,
0,1,2,2,1,1,1,22,1,1125,5,5,5,5,5,5,0,181,,
0,4,2,4,1,2,2,4,3,20,5,5,5,5,5,5,0,1,,
0,3,2,2,1,1,1,12,1,1125,5,5,5,5,5,5,0,181,,
0,10,2,2,1,1,1,1,1,1125,5,5,5,5,5,5,1,1,,
0,1,1,3,1,2,2,4,3,1125,5,5,5,5,5,5,0,1,,
1,12,1,6,2,3,3,8,2,1125,10,10,10,10,10,10,1,2,,
0,22,3,6,2,3,4,13,2,1125,10,9,10,10,8,9,0,1,,
0,7,1,3,2,2,3,3,3,1125,5,5,5,5,5,5,1,4,,
0,5,3,2,1,1,2,10,1,1125,5,5,5,5,5,5,1,22,,
0,2,2,1,1,1,1,1,1,28,5,5,5,5,5,5,1,3,,
0,2,1,7,1,2,3,6,1,500,10,10,10,10,10,10,1,1,,
1,23,1,6,1,3,4,3,29,1125,10,10,10,10,10,10,1,1,,
0,6,2,3,2,1,2,3,1,7,5,5,5,5,5,5,0,1,,
0,2,2,2,1,1,5,2,1,1,10,10,10,10,10,10,1,1,,
0,4,2,5,2,2,2,6,1,14,5,5,5,5,5,5,1,1,,
0,4,1,4,1,2,3,3,10,1125,9,8,10,10,10,9,0,2,,
0,2,1,4,1,1,2,2,2,14,5,5,5,5,5,5,0,1,,
0,3,2,2,1,1,1,9,1,1125,5,5,5,5,5,5,0,181,,
0,1,2,2,1,1,1,25,1,1125,5,5,5,5,5,5,0,181,,
0,31,1,2,1,1,1,3,1,365,5,5,5,5,5,5,1,1,,
0,1,2,2,1,1,3,4,1,1125,5,5,5,5,5,5,1,4,,
0,2,1,2,1,2,2,5,2,23,5,5,5,5,5,5,1,1,,
0,1,1,4,1,1,1,5,3,100,10,10,10,10,8,10,1,13,,
0,5,2,3,2,2,1,1,2,1125,5,5,5,5,5,5,0,1,,
0,19,1,6,2,2,3,8,10,1125,5,5,5,5,5,5,0,1,,
0,4,1,4,1,1,2,2,2,30,10,9,10,10,10,10,0,1,,
0,2,2,2,1,1,1,24,1,1125,5,5,5,5,5,5,0,181,,
0,2,2,2,1,1,1,2,2,40,9,10,10,10,10,10,1,1,,
0,2,2,1,1,1,1,2,1,1125,7,7,6,8,9,10,0,2,,
1,4,1,4,1,2,4,5,7,300,9,10,9,10,10,10,0,1,,
0,1,2,2,1,1,1,11,1,1125,5,5,5,5,5,5,0,181,,
0,2,1,4,2,1,2,10,3,1125,5,5,5,5,5,5,1,1,,
1,3,1,4,1,2,4,2,1,21,9,8,9,9,9,9,1,2,,
0,9,2,1,1,1,1,1,2,5,5,5,5,5,5,5,1,1,,
0,14,1,2,1,1,1,3,1,10,5,5,5,5,5,5,1,1,,
0,14,2,1,1,1,1,4,1,365,5,5,5,5,5,5,1,1,,
0,23,2,2,1,1,1,3,1,30,5,5,5,5,5,5,0,1,,
0,38,1,2,1,1,1,7,1,1125,5,5,5,5,5,5,0,1,,
0,2,2,1,1,1,1,1,1,3,5,5,5,5,5,5,0,1,,
0,1,1,5,1,2,2,3,3,31,5,5,5,5,5,5,0,1,,
0,5,2,2,1,1,1,2,1,21,5,5,5,5,5,5,1,1,,
0,5,2,2,1,1,1,1,3,365,10,10,10,10,10,9,1,2,,
0,3,1,4,1,2,4,4,1,1118,9,10,10,10,10,10,1,8,,
0,31,4,1,1,1,1,1,1,1125,5,5,5,5,5,5,1,1,,
0,3,1,5,1,2,4,4,1,1125,10,10,10,10,9,9,1,8,,
0,2,1,4,1,2,3,4,15,1125,5,5,5,5,5,5,1,1,,
0,3,2,2,1,1,1,10,1,1125,5,5,5,5,5,5,0,181,,
0,18,2,2,1,1,1,7,1,1125,5,5,5,5,5,5,0,181,,
0,3,2,4,1,1,1,6,1,1125,5,5,5,5,5,5,0,181,,
0,2,1,2,1,1,2,3,7,1124,5,5,5,5,5,5,0,7,,
0,5,1,4,1,2,2,6,1,14,9,8,9,9,10,9,0,2,,
0,1,1,4,1,2,3,3,2,1125,5,5,5,5,5,5,0,8,,
0,3,2,2,1,1,1,10,1,1125,5,5,5,5,5,5,0,181,,
0,21,2,2,1,1,1,9,1,1125,5,5,5,5,5,5,0,181,,
0,4,2,2,1,1,2,4,1,30,10,10,10,10,10,10,1,1,,
0,1,1,4,1,2,4,3,2,1125,5,5,5,5,5,5,0,8,,
0,1,1,4,1,2,2,3,2,1125,5,5,5,5,5,5,0,8,,
0,1,1,4,1,1,2,6,2,200,10,9,10,10,10,9,1,1,,
0,1,1,4,1,2,2,3,2,1125,9,10,8,8,10,10,0,8,,
0,1,2,2,2,1,1,4,1,30,10,10,10,10,10,6,0,3,,
0,1,2,1,1,1,1,1,1,1125,5,5,5,5,5,5,1,1,,
0,3,1,4,2,1,4,2,2,1125,5,5,5,5,5,5,0,3,,
0,3,1,4,1,1,2,2,2,365,9,8,9,10,10,8,0,3,,
0,1,1,3,1,1,1,3,3,21,10,10,10,10,10,10,1,2,,
0,18,2,2,1,2,3,2,1,10,10,10,10,10,10,10,0,1,,
0,7,1,4,1,3,5,4,3,15,5,5,5,5,5,5,0,1,,
0,2,2,2,1,2,2,2,3,1125,10,10,10,10,10,6,1,1,,
0,28,2,1,2,2,1,3,1,5,5,5,5,5,5,5,0,1,,
0,2,1,4,1,2,2,3,3,300,10,8,9,10,9,10,0,2,,
1,4,1,3,1,1,1,4,2,5,10,8,10,10,10,9,0,2,,
0,10,1,2,1,1,2,2,1,7,5,5,5,5,5,5,0,1,,
0,1,1,6,1,2,4,4,2,1125,10,9,10,10,10,9,0,1,,
1,2,2,2,1,1,1,1,4,29,10,9,10,10,10,10,0,1,,
0,13,1,3,1,1,1,9,2,1125,5,5,5,5,5,5,1,1,,
0,14,1,3,1,1,2,3,1,365,10,7,10,10,9,10,1,1,,
0,13,1,8,2.5,3,3,14,10,1125,5,5,5,5,5,5,1,2,,
0,3,2,2,1,1,1,48,1,60,5,5,5,5,5,5,1,4,,
0,5,2,1,1,1,1,1,1,1125,9,9,9,9,9,9,1,2,,
0,1,2,2,2,1,1,3,1,30,10,10,10,10,10,10,0,3,,
0,1,2,3,2,1,3,4,1,30,9,10,10,10,10,10,0,3,,
0,6,2,2,1,1,1,8,1,1125,5,5,5,5,5,5,1,1,,
0,14,2,2,1,1,1,1,1,15,10,10,10,10,10,10,0,2,,
0,3,3,2,1,1,1,81,100,1125,5,5,5,5,5,5,1,1,,
0,21,1,4,1,1,1,4,3,1125,9,9,10,10,9,10,1,2,,
0,1,2,4,1,1,3,3,1,1125,5,5,5,5,5,5,1,16,,
0,2,1,8,2,2,6,11,2,1125,9,10,10,10,10,10,1,11,,
0,16,1,6,1,1,2,3,1,1125,5,5,5,5,5,5,1,8,,
0,1,1,1,1,1,1,4,1,1125,5,5,5,5,5,5,1,1,,
0,4,2,2,1,1,2,1,1,1125,5,5,5,5,5,5,1,1,,
0,3,1,4,1,1,3,3,2,1125,5,5,5,5,5,5,1,4,,
0,5,2,1,1,1,1,1,1,1125,10,10,9,10,9,10,1,2,,
0,1,3,2,1,1,1,4,1,1125,5,5,5,5,5,5,1,1,,
0,4,2,2,1,1,1,3,1,1125,5,5,5,5,5,5,1,1,,
1,7,1,7,2,2,7,7,3,1125,10,9,10,10,10,10,1,2,,
0,4,2,1,1,1,1,1,30,1125,10,6,10,10,10,10,0,1,,
0,1,1,8,1,3,5,4,1,1125,9,9,10,10,10,9,1,4,,
0,1,3,2,2,1,1,2,1,1125,5,5,5,5,5,5,1,1,,
0,3,2,3,1,1,3,2,1,1125,10,10,10,10,10,10,1,17,,
0,18,2,2,1,2,2,2,1,1125,5,5,5,5,5,5,1,1,,
0,1,2,2,1,1,1,2,1,1125,5,5,5,5,5,5,0,1,,
0,11,1,4,1,1,5,8,1,1125,5,5,5,5,5,5,0,4,,
0,3,2,3,1,1,2,4,1,1125,5,5,5,5,5,5,1,17,,
0,3,2,3,1,1,2,3,1,1125,9,8,9,9,9,9,1,17,,
0,1,1,2,1,1,1,3,2,1125,5,5,5,5,5,5,1,1,,
1,1,1,2,1,1,1,3,3,60,10,9,10,10,10,10,1,10,,
0,3,1,5,1,1,3,3,2,1125,10,10,10,10,10,10,1,10,,
0,4,2,3,1,1,1,1,1,1125,9,9,9,10,10,10,0,1,,
0,1,1,3,1,1,2,4,2,1125,10,9,10,10,10,9,1,15,,
0,3,1,4,1,1,3,3,2,180,5,5,5,5,5,5,1,3,,
0,2,2,1,2,1,1,2,1,5,5,5,5,5,5,5,1,1,,
0,16,1,4,1,1,1,4,2,1125,10,10,8,10,10,10,0,1,,
0,18,2,3,1,2,3,5,1,1125,5,5,5,5,5,5,1,2,,
0,18,2,3,1,2,3,5,1,1125,5,5,5,5,5,5,1,2,,
0,18,1,5,2,3,1,5,15,1125,5,5,5,5,5,5,1,1,,
0,1,1,2,1,1,1,2,1,1125,10,9,10,10,10,9,1,8,,
1,7,1,3,2,2,7,3,1,180,10,10,10,10,10,10,1,2,,
0,2,1,7,1,2,3,2,2,1125,9,9,10,9,9,9,1,8,,
0,8,2,2,1,1,1,1,4,7,5,5,5,5,5,5,1,1,,
0,1,1,5,1,2,5,2,1,1125,5,5,5,5,5,5,0,3,,
0,1,2,2,1,1,1,3,2,1125,9,9,9,8,10,10,1,1,,
0,4,1,5,1,2,2,5,2,1125,10,10,10,10,10,10,0,2,,
0,6,2,2,1,1,1,14,1,25,5,5,5,5,5,5,1,2,,
0,19,1,3,1,1,3,3,1,30,10,9,9,9,10,9,1,1,,
0,6,2,3,1,1,2,3,1,14,5,5,5,5,5,5,1,2,,
0,3,1,6,1,2,4,4,1,365,9,10,10,10,10,9,1,8,,
0,1,2,2,1,1,1,1,1,1,5,5,5,5,5,5,0,2,,
0,4,2,2,2,1,3,1,2,1125,5,5,5,5,5,5,1,1,,
0,8,2,2,1,1,1,2,1,1125,5,5,5,5,5,5,1,1,,
0,3,2,2,1,1,1,2,1,20,10,10,10,9,10,10,1,2,,
0,5,1,4,1,1,2,7,3,1125,10,10,9,8,10,10,1,19,,
0,6,2,2,1,1,1,2,1,1125,5,5,5,5,5,5,1,2,,
0,14,1,4,2.5,2,2,3,1,30,10,10,10,10,9,10,1,1,,
0,2,1,4,1,1,1,2,3,1125,5,5,5,5,5,5,1,1,,
0,16,2,2,1,1,2,2,1,1125,8,8,8,8,8,8,0,1,,
0,7,2,2,1,2,2,1,2,30,5,5,5,5,5,5,1,1,,
0,3,1,4,1,1,4,4,1,1125,8,3,9,10,10,8,1,1,,
0,1,2,1,1,1,1,3,2,10,10,10,10,10,10,10,0,1,,
0,1,1,3,2,1,3,12,2,5,10,10,10,10,10,9,0,1,,
1,1,1,2,1,1,1,7,2,1125,10,10,10,10,10,10,1,19,,
0,11,1,4,1,2,2,2,2,1125,10,9,10,10,10,9,1,1,,
0,1,1,3,1,1,1,10,1,99,5,5,5,5,5,5,1,1,,
1,1,1,6,1,2,2,3,2,1125,10,10,10,10,10,10,0,1,,
1,6,2,1,2,1,1,1,4,60,5,5,5,5,5,5,0,7,,
0,32,2,3,1,1,1,39,1,10,5,5,5,5,5,5,1,3,,
0,1,1,3,0,2,2,5,2,7,5,5,5,5,5,5,0,1,,
1,1,2,2,1,2,2,2,1,1125,10,10,10,10,10,10,1,1,,
0,1,2,1,1,1,2,2,1,1125,10,10,10,10,10,10,0,1,,
0,20,1,4,1,1,1,3,1,30,10,8,10,10,10,10,1,1,,
0,21,1,4,1,2,2,10,2,1125,5,5,5,5,5,5,1,1,,
0,3,1,8,2.5,2,0,8,1,500,8,9,9,9,10,9,1,5,,
0,18,2,2,1,1,2,1,1,5,8,8,10,10,8,8,1,1,,
0,2,1,5,1,2,2,5,3,1125,5,5,5,5,5,5,1,2,,
0,11,2,3,2,2,0,2,9,16,5,5,5,5,5,5,1,1,,
0,6,4,3,1,1,3,1,1,1125,5,5,5,5,5,5,1,1,,
0,14,2,4,1,2,4,2,3,1125,5,5,5,5,5,5,0,1,,
0,22,2,2,1,1,1,1,2,1125,10,8,10,10,10,10,0,1,,
0,1,1,5,1,2,2,4,1,20,9,9,9,10,9,10,1,1,,
0,18,2,2,1,1,1,1,7,7,5,5,5,5,5,5,1,1,,
0,1,1,5,2.5,3,3,7,3,1125,10,10,9,10,10,10,0,29,,
0,15,1,4,1,2,4,2,10,1125,5,5,5,5,5,5,1,1,,
0,4,1,2,1,1,0,1,4,1125,10,10,10,10,10,10,0,1,,
0,3,3,12,1,3,1,10,1,1125,5,5,5,5,5,5,1,2,,
0,2,1,3,1,1,2,5,1,364,5,5,5,5,5,5,1,3,,
0,3,2,3,1,1,1,7,1,60,5,5,5,5,5,5,1,2,,
0,1,1,2,1,1,1,2,1,1125,9,8,10,10,9,9,1,16,,
0,5,2,2,1,1,1,3,3,1125,5,5,5,5,5,5,1,1,,
0,12,2,1,1,1,1,2,3,90,10,10,10,10,10,10,1,1,,
0,5,1,2,1,1,1,48,1,2,8,4,10,10,10,6,0,1,,
0,2,2,2,1,1,1,1,3,365,5,5,5,5,5,5,0,2,,
0,13,1,6,1,2,4,9,3,120,5,5,5,5,5,5,1,1,,
1,4,1,4,1,2,2,3,3,1125,10,9,10,10,10,10,1,1,,
0,2,1,6,1,2,2,2,5,1124,9,10,9,10,7,9,1,17,,
0,2,1,6,1,1,1,2,5,360,10,9,9,10,8,9,1,17,,
0,2,1,6,1,1,1,2,5,360,9,10,10,10,9,10,1,17,,
0,2,3,4,1,1,3,8,1,365,2,2,2,2,10,2,1,4,,
0,32,1,3,1,1,1,10,1,10,5,5,5,5,5,5,1,3,,
0,2,1,6,2,2,4,11,1,30,5,5,5,5,5,5,1,4,,
0,32,2,2,1,1,1,10,1,10,5,5,5,5,5,5,1,3,,
0,2,2,1,1,2,1,2,1,1125,10,9,10,10,9,10,1,1,,
0,16,1,4,2,3,8,6,10,360,10,8,10,10,10,10,1,2,,
0,3,1,5,2,2,3,4,1,500,9,9,10,10,10,10,1,5,,
0,1,3,1,1,1,1,3,1,1125,10,10,8,9,6,8,1,1,,
0,9,2,1,1,1,1,2,1,1125,5,5,5,5,5,5,1,1,,
0,5,2,2,1,1,1,1,2,30,10,9,10,10,10,10,1,1,,
0,3,1,3,1,1,2,2,4,1125,5,5,5,5,5,5,1,3,,
0,2,1,4,1,1,4,5,5,180,9,9,10,10,10,10,1,1,,
0,13,1,5,1,2,5,18,3,1125,5,5,5,5,5,5,1,1,,
1,1,2,1,1,1,1,2,2,30,10,10,10,10,10,10,1,1,,
0,3,1,2,1,1,1,3,1,365,10,10,10,9,7,9,1,8,,
0,1,2,2,1,1,1,19,1,1125,5,5,5,5,5,5,0,181,,
0,3,2,2,1,1,1,9,1,1125,5,5,5,5,5,5,0,181,,
0,2,1,2,1,2,2,4,1,60,10,10,10,10,10,10,0,1,,
0,3,2,2,1,1,1,6,1,1125,5,5,5,5,5,5,0,181,,
0,2,1,6,2,2,4,15,1,365,5,5,5,5,5,5,0,4,,
0,2,3,4,1,1,1,5,1,365,5,5,5,5,5,5,1,4,,
0,3,2,2,1,1,1,5,1,1125,5,5,5,5,5,5,0,181,,
0,3,2,2,1,1,1,6,1,1125,5,5,5,5,5,5,0,181,,
0,3,2,2,1,1,1,9,1,1125,5,5,5,5,5,5,0,181,,
0,20,2,2,1,1,1,5,1,1125,5,5,5,5,5,5,0,181,,
0,5,2,2,1,1,1,55,1,1125,5,5,5,5,5,5,0,181,,
0,31,2,2,1,1,1,8,1,1125,10,10,10,10,10,10,1,1,,
0,3,2,2,1,1,1,19,1,1125,5,5,5,5,5,5,0,181,,
0,3,3,4,14,14,2,4,1,1125,9,10,10,7,9,9,1,19,,
0,3,2,2,1,1,1,6,1,1125,5,5,5,5,5,5,0,181,,
0,3,2,2,1,1,1,16,1,1125,5,5,5,5,5,5,0,181,,
0,4,1,5,1,2,2,4,2,90,10,9,10,10,10,10,0,1,,
0,3,2,2,1,1,1,10,1,1125,5,5,5,5,5,5,0,181,,
0,6,2,2,1,1,1,1,10,15,5,5,5,5,5,5,1,1,,
0,6,2,1,1,2,2,1,1,1125,5,5,5,5,5,5,1,1,,
1,1,1,2,1,1,1,6,3,1125,10,10,10,10,10,9,1,19,,
1,1,1,2,1,1,1,8,3,1125,10,10,10,10,10,10,1,19,,
1,1,1,2,1,1,1,6,3,1125,10,9,10,10,10,9,1,19,,
0,4,2,1,1,1,1,2,1,7,5,5,5,5,5,5,1,1,,
0,3,2,2,1,1,1,5,1,1125,5,5,5,5,5,5,0,181,,
1,1,1,2,1,1,1,7,3,395,10,10,10,10,10,10,1,19,,
0,5,2,2,1,1,1,39,1,1125,5,5,5,5,5,5,0,181,,
0,19,1,7,1,3,4,4,2,30,10,10,10,10,10,10,0,1,,
0,12,2,1,1,1,1,2,5,30,5,5,5,5,5,5,0,1,,
0,13,2,1,1,2,3,6,1,1125,10,10,10,10,10,10,1,1,,
0,2,2,1,1,1,2,2,2,10,5,5,5,5,5,5,0,1,,
0,1,3,3,1,1,1,2,1,30,6,10,6,10,10,8,1,3,,
0,6,1,2,1,1,1,3,1,15,10,10,10,10,10,10,1,1,,
0,1,1,6,1,2,2,3,2,1125,9,9,10,10,10,9,1,8,,
0,18,4,1,2,1,1,1,7,30,5,5,5,5,5,5,1,1,,
0,3,2,2,1,1,1,8,1,1125,5,5,5,5,5,5,0,181,,
0,1,4,5,1,1,5,1,1,1125,5,5,5,5,5,5,1,1,,
0,3,3,2,5,5,2,3,1,1125,8,9,10,10,8,9,1,19,,
0,4,2,2,1,1,1,3,2,1125,10,10,10,10,10,10,0,2,,
0,24,1,6,1,1,4,3,1,30,10,9,10,10,10,9,0,1,,
0,30,1,2,1,1,1,5,1,5,5,5,5,5,5,5,0,1,,
0,3,4,12,2,1,12,1,1,40,5,5,5,5,5,5,1,7,,
0,3,3,4,4,4,1,5,1,1125,5,5,5,5,5,5,1,19,,
1,4,1,5,1,2,2,5,5,1125,10,10,10,10,10,10,0,4,,
0,1,2,2,1,1,1,14,1,1125,5,5,5,5,5,5,0,181,,
0,3,2,5,1,1,3,2,1,40,5,5,5,5,5,5,1,7,,
0,1,1,2,1,1,1,2,2,1125,9,9,10,10,10,9,1,12,,
0,3,3,2,1,1,1,4,1,1125,5,5,5,5,5,5,1,1,,
0,3,2,1,1,1,1,5,1,40,5,5,5,5,5,5,1,7,,
1,5,1,3,1,1,1,3,7,360,9,10,10,10,10,9,1,2,,
0,3,2,5,1,1,4,6,1,40,5,5,5,5,5,5,0,7,,
0,14,1,8,2,3,3,14,6,1125,5,5,5,5,5,5,1,1,,
0,4,2,2,1,1,1,4,1,1125,10,10,10,10,10,9,1,1,,
0,6,1,3,1,1,2,5,3,36,10,10,10,10,10,10,0,1,,
0,8,1,3,1,1,2,3,10,400,5,5,5,5,5,5,0,7,,
0,1,1,4,1,1,1,6,10,1125,5,5,5,5,5,5,0,1,,
0,1,4,1,1,1,1,2,3,1125,5,5,5,5,5,5,1,1,,
0,16,2,2,1,1,1,1,1,3,5,5,5,5,5,5,1,1,,
0,13,1,2,1,2,2,3,2,10,5,5,5,5,5,5,1,1,,
0,3,2,2,1,1,1,6,1,1125,5,5,5,5,5,5,0,181,,
0,14,1,6,1,2,5,4,6,1125,10,9,9,9,10,9,1,4,,
0,1,2,2,1,1,1,15,1,1125,5,5,5,5,5,5,0,181,,
1,1,1,4,1,2,2,5,2,1125,10,10,10,10,9,9,0,11,,
0,3,2,2,1,1,1,12,1,1125,5,5,5,5,5,5,0,181,,
0,1,2,2,1,1,1,10,1,1125,5,5,5,5,5,5,0,181,,
0,1,1,6,1,3,3,24,14,1125,10,9,10,10,10,10,1,3,,
0,7,1,5,2,2,3,5,1,1125,5,5,5,5,5,5,1,2,,
0,1,1,4,1,1,1,5,1,100,5,5,5,5,5,5,1,13,,
0,3,2,2,1,1,1,8,1,1125,5,5,5,5,5,5,0,181,,
0,2,2,1,1,1,1,1,1,1125,4,10,8,10,10,10,1,1,,
0,1,1,4,1,1,1,6,3,100,5,5,5,5,5,5,1,13,,
0,36,2,2,1,1,1,11,1,1125,5,5,5,5,5,5,0,181,,
0,1,2,2,1,1,1,14,1,1125,5,5,5,5,5,5,0,181,,
0,12,3,4,1,1,1,4,1,1125,5,5,5,5,5,5,0,4,,
0,1,2,1,1,1,1,1,1,5,10,10,10,10,10,10,0,1,,
0,5,1,3,1,1,2,3,4,1125,10,10,10,10,10,10,1,1,,
0,4,4,2,1,1,0,9,29,1125,5,5,5,5,5,5,0,1,,
0,14,1,6,1,2,5,5,1,1125,5,5,5,5,5,5,1,4,,
0,14,1,6,1,2,5,5,1,1125,2,2,2,2,2,2,1,4,,
0,14,1,6,1,2,5,5,1,1125,10,10,10,10,10,10,1,4,,
0,9,2,5,1,2,4,2,1,1125,10,10,10,10,10,10,0,1,,
1,8,1,4,1,1,1,5,7,360,10,10,10,10,10,10,1,1,,
0,12,2,1,1,1,1,3,1,1125,10,10,10,10,10,10,0,2,,
0,8,2,1,1,1,2,1,90,1125,5,5,5,5,5,5,1,1,,
0,5,2,2,1,1,1,3,2,30,5,5,5,5,5,5,1,1,,
0,10,2,1,1,1,1,1,1,3,5,5,5,5,5,5,1,1,,
0,2,2,2,1,2,2,1,1,31,10,10,10,10,10,10,0,2,,
0,21,1,2,1,1,1,3,2,10,5,5,5,5,5,5,1,1,,
0,19,1,4,1,2,2,4,1,90,10,10,10,10,9,10,0,1,,
0,5,2,2,1,1,1,2,1,30,5,5,5,5,5,5,1,3,,
0,5,2,1,1,1,1,2,1,30,10,8,10,10,10,10,1,3,,
0,8,2,3,1,2,2,1,1,1125,10,10,10,10,10,10,1,1,,
1,1,1,4,1,1,2,5,3,1125,10,10,10,10,10,10,1,4,,
0,12,2,2,1,1,1,13,1,1125,5,5,5,5,5,5,0,181,,
1,9,1,2,1,1,1,3,3,45,10,9,10,10,10,10,1,1,,
