,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
121,139,153,153,1,1,1,2,1.0,1.0,1.0,466.0,2,120,10.0,10.0,10.0,10.0,10.0,10.0,1,5
122,140,154,154,0,13,1,4,1.0,1.0,2.0,799.0,6,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,1
123,141,155,155,0,2,2,1,1.0,1.0,1.0,190.0,2,1825,10.0,10.0,10.0,10.0,10.0,10.0,0,1
124,144,158,158,0,2,2,2,1.0,1.0,1.0,218.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
125,145,159,159,0,21,1,4,1.0,1.0,1.0,481.0,2,1125,8.0,10.0,10.0,10.0,8.0,10.0,0,1
126,146,160,160,0,3,2,1,0.0,1.0,1.0,95.0,20,210,10.0,10.0,10.0,10.0,10.0,10.0,0,2
127,148,162,162,0,2,2,1,1.0,1.0,1.0,95.0,1,1125,9.0,8.0,10.0,10.0,9.0,10.0,0,1
128,149,163,163,1,1,1,6,2.0,3.0,4.0,761.0,2,60,10.0,10.0,10.0,10.0,10.0,9.0,1,13
129,150,164,164,1,1,1,6,2.0,3.0,3.0,761.0,2,60,10.0,10.0,10.0,10.0,10.0,10.0,1,13
130,151,165,165,0,4,2,1,1.0,1.0,1.0,122.0,1,14,5.0,5.0,5.0,5.0,5.0,5.0,0,1
131,152,166,166,1,1,1,5,1.0,2.0,3.0,483.0,2,60,10.0,10.0,10.0,10.0,10.0,10.0,1,13
132,153,167,167,1,1,1,2,1.0,1.0,1.0,390.0,2,60,10.0,10.0,10.0,10.0,9.0,9.0,1,13
133,154,168,168,0,1,1,6,1.0,2.0,2.0,942.0,2,1125,9.0,9.0,10.0,10.0,10.0,9.0,0,11
134,156,170,170,0,1,2,1,1.0,1.0,1.0,129.0,3,1095,9.0,8.0,10.0,10.0,7.0,9.0,1,6
135,157,171,171,0,1,1,3,1.0,1.0,1.0,282.0,2,1095,9.0,9.0,10.0,10.0,8.0,9.0,1,6
136,158,172,172,0,1,1,4,2.0,2.0,2.0,657.0,8,1125,10.0,9.0,9.0,10.0,10.0,9.0,0,1
137,159,173,173,0,4,2,2,1.0,1.0,2.0,241.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
138,160,174,174,0,1,2,2,2.0,1.0,2.0,443.0,1,45,10.0,10.0,10.0,10.0,10.0,9.0,0,3
139,161,175,175,0,1,1,5,1.0,2.0,2.0,571.0,2,1125,8.0,7.0,9.0,9.0,8.0,8.0,0,5
140,162,176,176,0,5,1,4,2.0,2.0,2.0,724.0,5,1125,9.0,10.0,10.0,10.0,10.0,10.0,0,1
141,165,179,179,0,1,2,1,1.0,1.0,1.0,121.0,3,365,9.0,8.0,10.0,9.0,8.0,8.0,1,6
142,166,180,180,1,2,1,6,1.0,2.0,3.0,475.0,3,30,10.0,10.0,10.0,10.0,10.0,10.0,1,2
143,169,183,183,0,1,1,3,1.0,1.0,1.0,209.0,3,1125,9.0,9.0,9.0,9.0,10.0,10.0,1,6
144,170,184,184,0,1,2,2,1.0,1.0,1.0,428.0,3,30,5.0,5.0,5.0,5.0,5.0,5.0,0,2
145,172,186,186,0,1,2,1,1.0,1.0,1.0,241.0,2,60,5.0,5.0,5.0,5.0,5.0,5.0,0,1
146,174,188,188,1,1,2,2,1.0,1.0,2.0,266.0,7,1125,8.0,8.0,9.0,9.0,10.0,9.0,1,3
147,175,189,189,0,1,2,1,1.0,1.0,1.0,145.0,3,1095,9.0,9.0,10.0,9.0,8.0,9.0,1,6
148,176,190,190,0,1,2,1,1.0,1.0,1.0,121.0,3,1095,9.0,9.0,9.0,9.0,6.0,8.0,0,6
149,177,191,191,1,2,1,5,2.0,2.0,2.0,539.0,2,30,10.0,9.0,10.0,10.0,10.0,10.0,1,2
150,178,192,192,0,11,2,2,1.0,1.0,1.0,578.0,5,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,4
151,179,193,193,0,1,1,6,1.0,2.0,5.0,897.0,30,1125,8.0,8.0,9.0,9.0,9.0,9.0,1,5
152,180,194,194,0,11,2,2,1.0,1.0,1.0,578.0,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,4
153,181,195,195,0,11,2,1,1.0,1.0,1.0,385.0,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,4
154,182,196,196,0,2,1,4,1.0,2.0,1.0,204.0,2,1125,9.0,10.0,10.0,10.0,9.0,10.0,0,3
155,183,197,197,0,2,1,1,1.0,1.0,1.0,530.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
156,184,198,198,0,1,2,1,1.0,1.0,1.0,571.0,1,1825,5.0,5.0,5.0,5.0,5.0,5.0,0,1
157,185,199,199,1,1,1,4,1.0,1.0,1.0,381.0,1,365,8.0,6.0,10.0,10.0,8.0,8.0,0,5
158,186,200,200,1,1,2,2,1.0,1.0,1.0,238.0,7,30,10.0,8.0,9.0,9.0,10.0,10.0,1,3
159,187,201,201,1,5,2,2,1.0,1.0,2.0,124.0,7,1125,10.0,10.0,9.0,10.0,9.0,9.0,0,11
160,189,203,203,0,4,2,1,1.0,1.0,1.0,381.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
161,191,206,206,0,4,2,2,1.0,1.0,1.0,385.0,7,14,10.0,10.0,9.0,10.0,9.0,10.0,1,3
162,193,208,208,1,3,3,3,2.0,2.0,2.0,381.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,3
163,194,209,209,1,3,3,4,2.0,3.0,3.0,381.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,3
164,195,210,210,0,11,2,1,1.0,1.0,1.0,611.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
165,196,211,211,0,3,2,2,1.0,1.0,1.0,517.0,1,180,5.0,5.0,5.0,5.0,5.0,5.0,1,1
166,197,212,212,0,2,1,3,2.0,2.0,2.0,360.0,3,300,9.0,10.0,10.0,10.0,10.0,10.0,1,1
167,198,213,213,0,1,1,3,1.0,1.0,1.0,797.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
168,199,214,214,1,1,1,7,2.0,2.0,4.0,666.0,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
169,200,216,216,0,1,2,1,1.0,1.0,1.0,276.0,360,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
170,201,217,217,0,3,1,2,1.0,1.0,1.0,171.0,1,1125,8.0,9.0,9.0,9.0,9.0,8.0,1,21
171,203,219,219,0,1,4,1,1.0,1.0,1.0,476.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
172,204,220,220,0,3,2,1,1.0,1.0,1.0,241.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
173,205,221,221,1,2,1,3,1.0,1.0,1.0,684.0,3,365,9.0,9.0,10.0,9.0,10.0,9.0,0,5
174,206,222,222,0,1,2,2,1.0,1.0,1.0,476.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
175,208,224,224,1,1,1,4,1.0,2.0,3.0,457.0,3,30,10.0,9.0,10.0,10.0,10.0,10.0,0,3
176,209,225,225,1,1,1,5,2.0,2.0,2.0,904.0,2,180,10.0,10.0,10.0,9.0,10.0,9.0,1,11
177,210,226,226,1,1,1,3,1.0,1.0,0.0,571.0,2,180,10.0,10.0,10.0,10.0,10.0,9.0,0,11
178,212,228,228,1,1,1,3,1.0,1.0,1.0,571.0,2,150,10.0,10.0,10.0,9.0,10.0,9.0,0,11
179,213,229,229,1,1,1,3,1.0,1.0,1.0,571.0,2,150,10.0,10.0,10.0,10.0,10.0,10.0,0,11
180,215,231,231,0,3,1,2,1.0,1.0,2.0,270.0,2,1125,9.0,9.0,9.0,10.0,9.0,9.0,1,8
181,216,232,232,0,3,1,6,2.0,2.0,3.0,329.0,2,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,8
182,217,234,234,0,3,2,2,1.0,1.0,1.0,163.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
183,219,236,236,0,3,1,4,1.0,1.0,2.0,337.0,2,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,8
184,220,237,237,0,3,1,2,1.0,1.0,1.0,261.0,2,1125,9.0,9.0,10.0,9.0,9.0,9.0,1,8
185,222,239,239,1,5,2,2,1.0,1.0,1.0,114.0,7,1000,10.0,10.0,10.0,10.0,10.0,10.0,0,11
186,223,240,240,0,5,1,4,2.5,2.0,2.0,495.0,2,200,10.0,10.0,10.0,10.0,10.0,10.0,0,1
187,224,241,241,0,2,2,2,2.0,1.0,2.0,952.0,1,1825,5.0,5.0,5.0,5.0,5.0,5.0,0,1
188,225,242,242,0,11,2,1,1.0,1.0,1.0,687.0,180,1825,5.0,5.0,5.0,5.0,5.0,5.0,1,1
189,226,243,243,1,18,1,3,1.0,1.0,2.0,578.0,5,365,10.0,10.0,10.0,10.0,9.0,10.0,0,2
190,227,244,244,0,1,2,1,1.0,1.0,1.0,517.0,5,365,10.0,10.0,8.0,10.0,10.0,10.0,0,1
191,228,245,245,1,3,1,2,2.0,1.0,2.0,419.0,14,1125,9.0,10.0,10.0,10.0,9.0,9.0,1,4
192,229,246,246,1,3,1,2,1.0,1.0,1.0,367.0,14,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,4
193,231,248,248,0,2,2,1,1.0,1.0,1.0,95.0,3,150,9.0,9.0,10.0,10.0,9.0,10.0,0,1
194,232,249,249,0,1,1,4,1.0,1.0,2.0,500.0,3,364,8.0,9.0,8.0,9.0,10.0,8.0,1,3
195,233,250,250,0,5,2,2,1.0,1.0,1.0,298.0,1,1125,9.0,8.0,10.0,10.0,9.0,9.0,0,3
196,234,251,251,0,2,1,2,1.0,1.0,1.0,209.0,180,1125,8.0,9.0,10.0,10.0,10.0,10.0,0,2
197,235,252,252,1,2,1,2,1.0,1.0,1.0,273.0,2,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,2
198,236,253,253,1,1,1,3,1.0,1.0,2.0,239.0,2,180,10.0,9.0,10.0,10.0,10.0,9.0,1,5
199,237,254,254,0,1,1,3,1.0,2.0,2.0,607.0,2,1125,10.0,10.0,10.0,10.0,9.0,9.0,1,2
200,238,255,255,0,23,2,4,2.0,2.0,2.0,204.0,1,1125,9.0,9.0,10.0,10.0,9.0,9.0,0,8
201,239,257,257,0,5,2,2,3.0,1.0,2.0,333.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
202,240,258,258,0,24,1,3,1.0,1.0,1.0,448.0,1,1125,10.0,10.0,10.0,10.0,9.0,9.0,0,1
203,242,260,260,0,32,2,2,2.0,1.0,1.0,578.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
204,243,261,261,0,20,1,6,1.0,2.0,6.0,645.0,7,1125,10.0,9.0,8.0,9.0,8.0,9.0,0,6
205,244,262,262,0,20,1,5,2.0,2.0,5.0,472.0,7,1125,8.0,10.0,9.0,10.0,8.0,9.0,0,6
206,245,263,263,0,21,4,1,1.0,1.0,1.0,674.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
207,247,265,265,0,11,2,2,1.0,1.0,0.0,815.0,6,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
208,248,266,266,0,2,1,2,1.0,1.0,1.0,761.0,6,60,5.0,5.0,5.0,5.0,5.0,5.0,0,1
209,249,267,267,0,33,1,3,1.0,1.0,1.0,481.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
210,250,268,268,0,1,1,2,1.0,1.0,1.0,207.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,13
211,251,269,269,0,3,2,1,1.0,1.0,1.0,190.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
212,252,270,270,0,5,2,2,1.0,1.0,1.0,333.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,0,1
213,253,272,272,0,1,1,4,1.0,2.0,1.0,952.0,3,30,10.0,10.0,9.0,9.0,9.0,10.0,1,1
214,254,273,273,0,5,2,2,1.0,1.0,1.0,289.0,1,21,5.0,5.0,5.0,5.0,5.0,5.0,0,1
215,256,275,275,0,28,2,1,1.0,1.0,1.0,337.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
216,257,276,276,0,5,2,2,1.0,1.0,1.0,619.0,3,14,10.0,10.0,10.0,10.0,10.0,10.0,1,1
217,258,277,277,0,3,2,1,1.0,1.0,1.0,121.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
218,259,278,278,0,4,2,1,1.0,1.0,1.0,241.0,7,7,10.0,10.0,9.0,10.0,9.0,9.0,0,3
219,260,279,279,0,2,2,2,2.0,1.0,1.0,337.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,0,4
220,261,280,280,0,4,2,2,1.0,1.0,1.0,143.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
221,262,283,283,0,4,1,5,1.0,2.0,2.0,963.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,4
222,263,284,284,0,1,1,3,1.0,2.0,2.0,466.0,5,1125,7.0,4.0,8.0,8.0,7.0,7.0,0,1
223,264,285,285,0,1,2,3,2.0,1.0,2.0,285.0,2,31,9.0,9.0,10.0,10.0,10.0,9.0,0,1
224,265,286,286,1,6,1,3,1.0,2.0,3.0,424.0,3,180,10.0,10.0,10.0,10.0,10.0,10.0,0,2
225,266,287,287,0,2,1,2,1.0,1.0,1.0,230.0,2,1125,9.0,9.0,9.0,10.0,9.0,9.0,0,12
226,267,289,289,0,6,2,2,1.0,1.0,2.0,578.0,1,365,10.0,10.0,10.0,10.0,8.0,10.0,0,1
227,268,290,290,0,2,1,2,1.0,3.0,1.0,200.0,180,1095,5.0,5.0,5.0,5.0,5.0,5.0,0,1
228,269,291,291,0,3,1,7,2.0,2.0,4.0,440.0,2,2147483647,9.0,9.0,10.0,10.0,10.0,9.0,1,1
229,270,293,293,0,8,2,1,1.0,1.0,1.0,367.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
230,271,294,294,0,2,1,4,1.0,3.0,3.0,952.0,1,5,8.0,8.0,10.0,10.0,8.0,8.0,0,1
231,272,295,295,0,1,1,2,1.0,1.0,1.0,161.0,2,1095,9.0,9.0,10.0,10.0,8.0,9.0,1,6
232,273,296,296,0,1,2,2,1.0,1.0,1.0,143.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
233,274,297,297,0,1,2,2,2.5,1.0,1.0,162.0,2,90,8.0,8.0,10.0,10.0,10.0,9.0,1,8
234,275,298,298,0,1,1,6,1.0,2.0,5.0,466.0,4,1125,10.0,9.0,10.0,10.0,10.0,9.0,1,19
235,276,299,299,0,6,2,1,1.0,1.0,1.0,322.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
236,277,301,301,0,18,2,1,1.0,1.0,1.0,385.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
237,278,302,302,0,15,2,4,1.0,2.0,2.0,76.0,1,1125,9.0,8.0,9.0,9.0,9.0,9.0,0,3
238,279,303,303,0,15,2,4,1.0,2.0,1.0,76.0,1,1125,9.0,9.0,9.0,10.0,9.0,9.0,0,3
239,280,304,304,1,1,1,3,1.0,1.0,1.0,665.0,3,1125,10.0,10.0,10.0,10.0,9.0,9.0,0,4
240,281,305,305,0,5,1,4,1.0,1.0,2.0,362.0,3,370,9.0,9.0,10.0,10.0,9.0,8.0,0,1
241,282,306,306,0,27,2,3,1.0,1.0,2.0,481.0,1,7,10.0,10.0,10.0,10.0,9.0,8.0,0,1
242,283,307,307,0,1,1,2,1.0,1.0,1.0,476.0,365,1125,9.0,8.0,10.0,9.0,10.0,8.0,0,1
243,284,308,308,0,1,2,2,1.0,1.0,1.0,95.0,3,360,9.0,10.0,10.0,9.0,10.0,9.0,1,2
244,285,310,310,0,13,2,2,1.0,1.0,1.0,326.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
245,286,311,311,0,3,1,4,1.0,2.0,1.0,443.0,3,60,9.0,9.0,9.0,9.0,9.0,9.0,0,7
246,287,312,312,0,2,2,1,1.0,1.0,1.0,193.0,1,120,8.0,7.0,9.0,8.0,7.0,7.0,0,1
247,288,313,313,0,1,4,2,1.0,1.0,4.0,402.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
248,289,314,314,0,5,1,2,1.0,1.0,1.0,847.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
249,290,315,315,0,3,1,3,1.0,1.0,1.0,655.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
250,291,317,317,0,5,2,1,1.0,1.0,1.0,722.0,7,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
251,292,318,318,0,2,3,3,1.0,1.0,2.0,714.0,3,365,9.0,9.0,8.0,9.0,10.0,9.0,1,4
252,293,319,319,0,1,3,2,1.0,1.0,1.0,400.0,1,29,9.0,9.0,10.0,10.0,10.0,10.0,1,6
253,294,320,320,0,1,1,3,1.0,1.0,1.0,177.0,4,180,10.0,9.0,10.0,10.0,10.0,9.0,1,2
254,295,321,321,0,2,3,3,1.0,1.0,3.0,714.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,4
255,297,323,323,0,1,1,3,1.0,2.0,3.0,171.0,60,1125,4.0,2.0,8.0,4.0,8.0,6.0,0,1
256,298,324,324,1,1,1,6,2.0,2.0,2.0,685.0,2,30,10.0,10.0,10.0,9.0,10.0,10.0,1,1
257,299,325,325,0,1,2,5,2.0,2.0,0.0,666.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,13
258,300,326,326,0,1,4,2,2.0,1.0,1.0,105.0,1,1125,9.0,9.0,10.0,9.0,10.0,9.0,0,1
259,301,327,327,0,2,2,2,1.0,1.0,1.0,285.0,1,240,5.0,5.0,5.0,5.0,5.0,5.0,0,1
260,303,329,329,1,1,1,3,1.0,2.0,2.0,582.0,95,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
261,304,330,330,0,2,1,4,1.0,1.0,1.0,805.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
262,306,332,332,1,5,1,2,1.0,1.0,2.0,428.0,7,30,9.0,9.0,9.0,10.0,10.0,9.0,1,1
263,307,333,333,1,1,1,4,1.0,1.0,3.0,529.0,4,365,9.0,9.0,9.0,9.0,10.0,9.0,0,1
264,308,334,334,0,9,2,1,1.0,1.0,1.0,372.0,1,14,5.0,5.0,5.0,5.0,5.0,5.0,0,1
265,311,337,337,0,3,2,2,1.0,1.0,2.0,402.0,1,365,4.0,6.0,8.0,6.0,6.0,6.0,0,1
266,312,338,338,0,2,2,1,1.0,1.0,1.0,175.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
267,313,339,339,0,1,1,2,1.0,1.0,2.0,333.0,3,1125,9.0,9.0,10.0,9.0,8.0,9.0,0,2
268,314,340,340,0,1,1,4,1.0,1.0,3.0,483.0,3,1125,7.0,8.0,8.0,8.0,8.0,7.0,0,7
269,315,341,341,0,1,2,2,1.0,1.0,1.0,425.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
270,316,343,343,1,1,3,2,1.0,1.0,1.0,381.0,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,16
271,317,344,344,1,1,1,2,1.0,1.0,1.0,285.0,1,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,16
272,318,345,345,1,1,3,2,1.0,1.0,1.0,333.0,1,1125,9.0,10.0,10.0,10.0,10.0,9.0,1,16
273,319,346,346,1,1,1,2,1.0,1.0,1.0,333.0,1,1125,9.0,10.0,10.0,10.0,10.0,10.0,1,16
274,320,347,347,0,1,2,2,1.0,1.0,2.0,200.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
275,322,349,349,1,5,2,2,1.0,1.0,1.0,114.0,20,1125,10.0,9.0,10.0,10.0,9.0,9.0,0,11
276,323,350,350,0,10,1,2,1.0,1.0,2.0,300.0,3,90,10.0,9.0,9.0,10.0,9.0,9.0,0,1
277,325,352,352,0,6,2,1,1.0,1.0,1.0,571.0,2,180,5.0,5.0,5.0,5.0,5.0,5.0,0,1
278,326,353,353,1,1,1,3,1.0,1.0,2.0,476.0,6,1124,10.0,10.0,10.0,10.0,10.0,10.0,1,7
279,327,354,354,0,1,1,4,1.0,1.0,1.0,381.0,3,1125,10.0,10.0,10.0,10.0,8.0,9.0,0,2
280,328,355,355,0,6,2,1,1.0,1.0,1.0,169.0,1,180,5.0,5.0,5.0,5.0,5.0,5.0,0,1
281,329,356,356,1,1,1,3,1.0,1.0,1.0,639.0,10,1125,10.0,10.0,10.0,10.0,10.0,9.0,0,7
282,330,357,357,1,1,1,3,1.0,1.0,1.0,428.0,6,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,7
283,331,358,358,1,1,1,4,1.0,1.0,2.0,223.0,2,180,10.0,10.0,10.0,10.0,10.0,9.0,1,5
284,332,359,359,0,1,3,2,1.0,1.0,2.0,333.0,1,90,9.0,9.0,10.0,10.0,10.0,9.0,1,6
285,333,360,360,0,1,3,2,1.0,1.0,1.0,246.0,1,90,10.0,10.0,10.0,10.0,10.0,10.0,1,6
286,334,361,361,1,1,1,5,1.0,1.0,2.0,314.0,2,1125,9.0,9.0,10.0,10.0,9.0,9.0,1,9
287,335,362,362,1,1,1,3,1.0,1.0,2.0,209.0,2,365,10.0,9.0,10.0,10.0,10.0,9.0,1,9
288,336,363,363,1,1,1,3,1.0,1.0,2.0,190.0,2,2500,9.0,9.0,10.0,10.0,10.0,9.0,1,9
289,337,365,365,0,1,2,2,1.0,1.0,1.0,523.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,3
290,338,366,366,0,8,2,2,1.0,1.0,1.0,289.0,1,1825,5.0,5.0,5.0,5.0,5.0,5.0,0,1
291,339,367,367,0,1,1,6,2.0,2.0,4.0,761.0,2,180,9.0,10.0,10.0,10.0,10.0,10.0,0,15
292,341,369,369,0,4,2,1,1.0,1.0,1.0,200.0,2,1125,10.0,8.0,10.0,9.0,10.0,9.0,0,1
293,342,370,370,0,1,2,2,1.0,1.0,1.0,333.0,3,15,10.0,10.0,10.0,10.0,10.0,10.0,0,1
294,344,372,372,0,4,2,1,1.0,1.0,1.0,326.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
295,345,373,373,0,1,1,2,1.0,1.0,0.0,201.0,3,300,10.0,9.0,9.0,9.0,10.0,9.0,0,1
296,346,374,374,0,4,2,2,1.0,1.0,1.0,952.0,1,10,5.0,5.0,5.0,5.0,5.0,5.0,0,2
297,347,375,375,0,1,3,2,1.0,1.0,1.0,333.0,1,180,9.0,9.0,9.0,9.0,10.0,9.0,1,6
298,348,376,376,0,3,1,3,1.0,1.0,1.0,402.0,5,21,10.0,10.0,10.0,10.0,10.0,10.0,0,7
299,349,377,377,0,1,1,4,1.0,1.0,1.0,952.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
300,350,378,378,0,4,2,2,1.0,1.0,3.0,61.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
301,351,379,379,0,1,1,2,1.0,1.0,1.0,666.0,1,1125,9.0,10.0,10.0,10.0,9.0,9.0,0,1
302,353,381,381,0,3,1,5,1.0,1.0,3.0,634.0,2,1125,10.0,10.0,9.0,10.0,10.0,10.0,0,4
303,355,383,383,0,3,1,4,1.0,1.0,2.0,475.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,4
304,357,385,385,0,3,1,2,1.0,1.0,1.0,171.0,1,1125,9.0,10.0,9.0,9.0,9.0,9.0,1,21
305,358,386,386,0,3,1,2,1.0,1.0,1.0,162.0,1,1125,9.0,10.0,9.0,10.0,9.0,10.0,1,21
306,359,387,387,0,3,1,4,1.0,1.0,2.0,171.0,1,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,21
307,362,390,390,0,3,1,8,2.0,2.0,4.0,529.0,1,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,21
308,363,391,391,0,6,2,1,1.0,1.0,1.0,199.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,0,1
309,364,392,392,0,3,1,6,1.0,1.0,4.0,333.0,1,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,21
310,365,393,393,0,3,1,3,1.0,1.0,2.0,305.0,3,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,7
311,366,394,394,1,5,2,2,1.0,1.0,1.0,124.0,7,1125,9.0,10.0,9.0,10.0,9.0,9.0,0,11
312,367,395,395,0,1,1,3,1.0,1.0,3.0,666.0,1,1,7.0,10.0,7.0,7.0,9.0,7.0,0,3
313,369,397,397,1,1,1,4,1.0,1.0,3.0,244.0,2,1125,8.0,8.0,9.0,9.0,9.0,8.0,0,8
314,370,399,399,0,3,2,1,1.0,1.0,1.0,238.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
315,371,400,400,0,1,1,2,1.0,1.0,1.0,224.0,1,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,13
316,372,401,401,0,2,2,1,2.0,1.0,1.0,476.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
317,373,402,402,0,3,2,4,1.0,1.0,1.0,523.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
318,374,403,403,0,4,2,1,1.0,1.0,1.0,163.0,1,365,10.0,10.0,10.0,10.0,10.0,10.0,0,2
319,376,405,405,0,1,1,3,1.0,1.0,3.0,238.0,2,30,9.0,9.0,10.0,10.0,8.0,8.0,1,7
320,377,406,406,0,1,1,3,1.0,1.0,1.0,500.0,4,21,10.0,9.0,10.0,10.0,10.0,10.0,0,1
321,378,407,407,1,1,1,4,1.0,2.0,3.0,483.0,4,20,10.0,10.0,10.0,10.0,10.0,10.0,0,2
322,379,408,408,0,1,2,2,1.0,1.0,1.0,632.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
323,380,409,409,0,1,1,4,1.0,1.0,2.0,904.0,1,1125,10.0,10.0,10.0,10.0,8.0,8.0,0,2
324,381,410,410,0,5,2,2,1.0,1.0,1.0,299.0,3,10,10.0,10.0,6.0,8.0,6.0,10.0,0,1
325,382,411,411,0,5,1,2,1.0,2.0,1.0,809.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,3
326,383,412,412,0,1,1,2,1.0,1.0,1.0,181.0,1,90,9.0,8.0,9.0,9.0,8.0,9.0,0,6
327,384,413,413,0,1,2,4,1.0,1.0,1.0,476.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,1
328,385,414,414,0,1,3,2,1.0,1.0,0.0,217.0,2,365,9.0,9.0,9.0,9.0,9.0,9.0,1,13
329,386,415,415,0,1,1,2,1.0,1.0,0.0,236.0,2,365,10.0,9.0,10.0,10.0,10.0,10.0,1,13
330,387,416,416,0,1,3,2,1.0,1.0,1.0,179.0,2,365,9.0,9.0,10.0,10.0,10.0,10.0,1,13
331,388,417,417,0,1,3,2,1.0,1.0,1.0,188.0,2,365,10.0,9.0,10.0,10.0,10.0,10.0,1,13
332,389,418,418,0,1,1,4,1.0,1.0,1.0,274.0,2,365,9.0,9.0,10.0,10.0,9.0,9.0,1,13
333,390,419,419,0,1,3,4,1.0,1.0,3.0,206.0,2,365,10.0,9.0,10.0,10.0,10.0,10.0,1,13
334,391,421,421,0,1,3,4,1.0,1.0,0.0,201.0,2,365,9.0,9.0,9.0,9.0,9.0,9.0,1,13
