,Unnamed: 0,host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
19544,19544,0,3,2,2,1,1.0,1.0,143.0,1,1125,5,5,5,5,5,5,1,2
19545,19545,0,10,1,2,1,1.0,4.0,1100.0,1,1125,5,5,5,5,5,5,1,1
19546,19546,1,1,2,2,1,1.0,1.0,166.0,1,1125,5,5,5,5,5,5,1,15
19547,19547,0,3,2,4,1,1.0,4.0,143.0,1,1125,5,5,5,5,5,5,1,16
19548,19548,0,19,1,6,3,2.0,2.0,1609.0,2,30,9.0,8.0,9.0,10.0,10.0,9.0,1,1
19549,19549,0,23,1,8,2,3.0,5.0,337.0,5,1125,5,5,5,5,5,5,0,8
19550,19550,0,3,1,5,2,2.0,3.0,261.0,1,222,4.0,2.0,4.0,8.0,8.0,4.0,1,5
19551,19551,0,3,1,10,2,2.0,1.0,471.0,1,200,5,5,5,5,5,5,1,5
19553,19553,1,1,1,3,1,1.0,1.0,323.0,3,1125,6.0,6.0,9.0,9.0,9.0,7.0,1,46
19554,19554,0,3,2,2,1,1.0,1.0,80.0,1,200,10.0,9.0,9.0,10.0,10.0,10.0,1,5
19555,19555,0,1,2,2,1,1.0,1.0,239.0,1,1125,9.0,9.0,10.0,10.0,9.0,9.0,1,7
19556,19556,1,1,1,3,1,1.0,1.0,339.0,3,1125,8.0,8.0,8.0,8.0,10.0,9.0,1,46
19557,19557,1,1,1,3,1,1.0,1.0,321.0,3,1125,10.0,8.0,10.0,10.0,10.0,8.0,1,46
19558,19558,1,1,1,2,1,1.0,1.0,240.0,3,1125,9.0,10.0,10.0,10.0,9.0,9.0,1,46
19559,19559,1,1,1,3,1,1.0,1.0,402.0,3,1125,10.0,9.0,10.0,10.0,9.0,9.0,1,46
19560,19560,1,1,1,2,1,1.0,1.0,161.0,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,46
19561,19561,0,6,4,4,1,1.0,3.0,80.0,1,31,5,5,5,5,5,5,1,1
19562,19562,0,14,1,4,1,2.0,0.0,170.0,7,365,5,5,5,5,5,5,0,1
19563,19563,0,5,1,6,1,3.0,3.0,400.0,1,365,5,5,5,5,5,5,1,2
19564,19564,0,1,1,3,1,1.0,0.0,444.0,2,365,5,5,5,5,5,5,1,2
19566,19566,0,3,1,2,6,6.0,10.0,125.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,3
19567,19567,0,3,2,2,1,1.0,2.0,333.0,1,1125,10.0,10.0,6.0,10.0,10.0,8.0,1,1
19568,19568,0,1,1,3,2,1.0,1.0,714.0,2,31,10.0,10.0,10.0,10.0,10.0,10.0,1,1
19570,19570,0,1,2,2,1,1.0,0.0,114.0,1,1125,2.0,2.0,2.0,2.0,2.0,2.0,0,11
19571,19571,0,1,2,2,1,1.0,0.0,130.0,1,1125,5,5,5,5,5,5,0,11
19572,19572,0,25,1,4,1,1.0,2.0,249.0,15,365,5,5,5,5,5,5,1,2
19573,19573,0,24,2,3,1,7.0,3.0,517.0,1,95,5,5,5,5,5,5,1,2
19575,19575,0,17,1,4,1,1.0,1.0,206.0,3,1125,5,5,5,5,5,5,0,2
19577,19577,0,7,1,5,1,1.0,3.0,90.0,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,1
19578,19578,0,1,2,3,1,1.0,2.0,240.0,1,1125,5,5,5,5,5,5,1,6
19579,19579,0,15,2,1,1,1.0,2.0,652.0,1,400,5,5,5,5,5,5,1,1
19580,19580,0,1,2,3,1,1.0,2.0,240.0,1,1125,5,5,5,5,5,5,1,6
19583,19583,0,19,1,6,1,2.0,5.0,450.0,3,1125,5,5,5,5,5,5,0,1
19584,19584,0,6,2,1,1,1.0,1.0,96.0,1,5,5,5,5,5,5,5,0,1
19585,19585,0,1,1,16,7,7.0,4.0,150.0,1,365,5,5,5,5,5,5,1,7
19589,19589,0,1,1,3,1,1.0,3.0,190.0,4,60,10.0,10.0,10.0,10.0,10.0,10.0,1,8
19590,19590,0,3,4,8,2,1.0,8.0,83.0,1,365,5,5,5,5,5,5,1,11
19591,19591,0,2,1,2,1,1.0,1.0,856.0,1,1125,5,5,5,5,5,5,0,5
19592,19592,0,1,2,2,1,1.0,1.0,112.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,10
19593,19593,0,1,1,6,1,2.0,2.0,714.0,1,1125,5,5,5,5,5,5,1,11
19594,19594,0,1,1,4,1,1.0,1.0,362.0,1,1125,5,5,5,5,5,5,1,11
19595,19595,0,1,1,4,1,1.0,1.0,362.0,1,1125,8.0,10.0,10.0,8.0,10.0,10.0,1,11
19596,19596,0,1,1,4,1,1.0,1.0,362.0,1,1125,5,5,5,5,5,5,1,11
19597,19597,0,1,1,2,1,1.0,1.0,285.0,1,1125,5,5,5,5,5,5,1,11
19598,19598,0,1,1,2,1,1.0,1.0,285.0,1,1125,5,5,5,5,5,5,1,11
19599,19599,0,10,2,1,1,1.0,1.0,100.0,1,1125,5,5,5,5,5,5,1,1
19600,19600,0,2,1,4,1,1.0,1.0,552.0,1,30,5,5,5,5,5,5,1,13
19601,19601,0,24,2,4,1,1.0,1.0,581.0,1,58,5,5,5,5,5,5,1,2
19602,19602,0,4,2,3,1,2.0,2.0,375.0,1,1125,5,5,5,5,5,5,1,1
19603,19603,0,2,1,6,1,2.0,2.0,856.0,1,30,5,5,5,5,5,5,1,13
19604,19604,0,1,1,4,1,1.0,4.0,428.0,2,1125,8.0,10.0,6.0,6.0,10.0,10.0,0,1
19605,19605,0,2,1,4,1,1.0,1.0,476.0,1,30,5,5,5,5,5,5,1,13
19606,19606,1,2,1,2,1,1.0,1.0,685.0,1,1125,5,5,5,5,5,5,1,23
19607,19607,1,2,1,2,1,1.0,1.0,799.0,7,1125,5,5,5,5,5,5,1,23
19608,19608,1,2,1,4,2,2.0,2.0,1422.0,1,1125,5,5,5,5,5,5,1,23
19609,19609,1,2,1,6,2,3.0,3.0,2179.0,7,1125,5,5,5,5,5,5,1,23
19610,19610,0,2,1,6,1,2.0,2.0,638.0,1,30,10.0,10.0,10.0,10.0,8.0,8.0,1,13
19611,19611,0,2,1,7,1,3.0,3.0,809.0,1,30,5,5,5,5,5,5,1,13
19612,19612,0,1,2,4,2,2.0,2.0,402.0,1,1125,5,5,5,5,5,5,1,1
19613,19613,1,1,1,4,1,1.0,3.0,483.0,2,365,10.0,10.0,10.0,10.0,10.0,10.0,1,14
19614,19614,0,5,2,3,1,1.0,2.0,80.0,1,1125,5,5,5,5,5,5,0,1
19615,19615,1,2,2,2,1,1.0,1.0,266.0,1,1125,5,5,5,5,5,5,1,8
19616,19616,0,21,1,4,1,1.0,2.0,244.0,3,1000,10.0,10.0,10.0,10.0,10.0,10.0,1,3
19617,19617,1,1,2,2,2,1.0,1.0,124.0,2,1125,5,5,5,5,5,5,0,3
19618,19618,1,1,2,2,2,1.0,1.0,124.0,2,1125,5,5,5,5,5,5,0,3
19619,19619,1,2,2,2,1,1.0,1.0,250.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,8
19620,19620,0,5,1,6,1,3.0,3.0,260.0,2,19,10.0,10.0,10.0,10.0,10.0,10.0,1,2
19621,19621,0,2,2,2,2,1.0,1.0,110.0,2,12,10.0,10.0,10.0,10.0,10.0,10.0,1,2
19622,19622,1,2,2,2,1,1.0,1.0,250.0,1,1125,5,5,5,5,5,5,1,8
19623,19623,1,2,2,4,1,1.0,2.0,442.0,1,1125,5,5,5,5,5,5,1,8
19624,19624,1,2,2,4,1,1.0,2.0,491.0,1,1125,5,5,5,5,5,5,1,8
19625,19625,1,2,2,4,1,1.0,2.0,486.0,1,1125,5,5,5,5,5,5,1,8
19626,19626,1,2,2,4,1,1.0,2.0,471.0,1,1125,5,5,5,5,5,5,1,8
19627,19627,0,1,1,2,1,1.0,1.0,116.0,1,1125,9.0,9.0,10.0,10.0,9.0,10.0,1,9
19628,19628,0,1,1,2,1,1.0,1.0,155.0,5,1125,9.0,9.0,10.0,10.0,9.0,10.0,1,9
19629,19629,0,4,2,2,1,1.0,1.0,107.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
19630,19630,0,2,2,2,1,1.0,1.0,219.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
19631,19631,0,2,1,2,1,1.0,1.0,250.0,7,365,5,5,5,5,5,5,1,6
19633,19633,0,2,1,4,1,2.0,1.0,241.0,3,365,5,5,5,5,5,5,1,6
19634,19634,0,2,1,7,1,2.0,4.0,563.0,3,365,5,5,5,5,5,5,1,6
19635,19635,0,2,1,6,1,2.0,4.0,604.0,3,365,5,5,5,5,5,5,1,6
19636,19636,0,5,2,4,1,1.0,1.0,364.0,1,365,8.0,8.0,10.0,10.0,10.0,7.0,1,1
19637,19637,0,2,1,8,1,3.0,5.0,604.0,3,365,5,5,5,5,5,5,1,6
19639,19639,0,1,1,2,1,1.0,2.0,167.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,11
19641,19641,0,1,1,2,1,1.0,2.0,167.0,1,1125,7.0,8.0,9.0,8.0,8.0,9.0,1,11
19642,19642,0,3,2,3,1,1.0,2.0,495.0,1,20,10.0,10.0,10.0,10.0,10.0,10.0,1,3
19643,19643,0,20,1,6,1,2.0,4.0,400.0,1,30,5,5,5,5,5,5,1,1
19644,19644,0,2,1,9,1,1.0,4.0,245.0,1,1125,5,5,5,5,5,5,0,7
19645,19645,0,2,1,8,2,3.0,6.0,523.0,10,1125,5,5,5,5,5,5,0,9
19646,19646,0,2,1,4,2.5,2.0,2.0,2104.0,60,1125,5,5,5,5,5,5,1,138
19647,19647,0,5,1,6,2.5,3.0,3.0,1864.0,30,1125,5,5,5,5,5,5,1,138
19648,19648,0,1,1,14,2.5,5.0,8.0,555.0,3,1125,5,5,5,5,5,5,1,19
19649,19649,0,2,1,5,2,3.0,3.0,763.0,90,1125,5,5,5,5,5,5,1,138
19650,19650,0,8,1,2,1,1.0,1.0,574.0,30,1125,5,5,5,5,5,5,1,138
19651,19651,0,3,2,2,1,1.0,1.0,88.0,1,333,10.0,10.0,9.0,10.0,10.0,10.0,1,5
19653,19653,1,3,2,1,1,1.0,1.0,122.0,1,15,9.0,9.0,10.0,10.0,9.0,9.0,1,6
19654,19654,0,8,2,4,1,2.0,1.0,121.0,1,365,5,5,5,5,5,5,1,1
19655,19655,0,3,1,7,1,2.0,5.0,621.0,1,1125,10.0,10.0,10.0,10.0,10.0,8.0,1,4
19656,19656,0,3,1,6,1,2.0,4.0,402.0,3,365,9.0,10.0,10.0,9.0,10.0,10.0,1,1
19657,19657,0,4,1,3,1,2.0,2.0,4758.0,1,4,5,5,5,5,5,5,1,1
19658,19658,0,1,1,2,1,1.0,2.0,177.0,2,12,8.0,10.0,10.0,10.0,10.0,10.0,1,2
19663,19663,0,7,2,2,1,3.0,3.0,120.0,90,900,5,5,5,5,5,5,1,1
19664,19664,0,19,2,2,5,5.0,5.0,557.0,1,1125,5,5,5,5,5,5,1,1
19665,19665,0,19,1,6,1,2.0,2.0,606.0,4,1125,5,5,5,5,5,5,1,1
19666,19666,0,2,4,2,1,1.0,1.0,80.0,1,1125,5,5,5,5,5,5,1,1
19668,19668,0,2,1,3,1,2.0,3.0,150.0,7,1125,5,5,5,5,5,5,1,6
19669,19669,0,4,2,1,2,1.0,1.0,96.0,1,365,5,5,5,5,5,5,1,2
19670,19670,0,1,1,4,1,1.0,2.0,952.0,1,365,5,5,5,5,5,5,1,1
19671,19671,0,3,2,6,2.5,3.0,3.0,400.0,1,1125,5,5,5,5,5,5,1,1
19672,19672,0,12,1,4,1,1.0,2.0,815.0,1,1125,5,5,5,5,5,5,0,1
19674,19674,0,1,1,6,1,2.0,2.0,400.0,4,21,5,5,5,5,5,5,0,1
19675,19675,1,1,1,6,2,3.0,3.0,612.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,6
19678,19678,0,6,1,2,1,1.0,1.0,285.0,2,6,10.0,8.0,10.0,10.0,10.0,10.0,0,1
19679,19679,1,1,2,2,1,1.0,1.0,150.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,12
19680,19680,1,1,2,2,1,1.0,1.0,150.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,12
19681,19681,1,1,2,5,1,1.0,2.0,350.0,1,1125,5,5,5,5,5,5,1,12
19682,19682,1,1,2,3,1,1.0,1.0,250.0,1,1125,5,5,5,5,5,5,1,12
19683,19683,0,26,1,15,5,6.0,10.0,3706.0,2,365,5,5,5,5,5,5,0,67
19685,19685,0,1,2,2,1,1.0,1.0,240.0,1,1125,10.0,10.0,9.0,10.0,10.0,9.0,1,7
19686,19686,0,1,2,2,1,1.0,1.0,100.0,1,1125,5,5,5,5,5,5,1,9
19687,19687,0,2,1,2,1,1.0,3.0,179.0,3,365,10.0,10.0,10.0,10.0,10.0,10.0,1,11
19688,19688,1,1,1,3,1,1.0,2.0,325.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,2
19689,19689,0,5,1,3,1,1.0,1.0,470.0,2,1125,9.0,8.0,7.0,8.0,9.0,8.0,1,5
19690,19690,1,3,2,2,1,1.0,1.0,121.0,1,15,10.0,10.0,10.0,10.0,10.0,10.0,1,6
19691,19691,0,1,1,8,2,3.0,5.0,322.0,3,1125,10.0,10.0,10.0,10.0,8.0,10.0,1,19
19692,19692,0,4,1,6,1,2.0,2.0,936.0,1,365,9.0,9.0,9.0,9.0,9.0,9.0,1,1
19693,19693,0,31,2,2,2,1.0,1.0,83.0,1,90,10.0,10.0,10.0,10.0,10.0,10.0,1,3
19694,19694,1,1,1,2,1,1.0,1.0,238.0,1,365,10.0,8.0,10.0,10.0,10.0,10.0,0,4
19695,19695,0,3,2,4,2,2.0,3.0,18325.0,1,30,5,5,5,5,5,5,1,3
19696,19696,0,9,1,4,1,2.0,3.0,350.0,6,1125,5,5,5,5,5,5,1,1
19697,19697,0,10,2,2,1,1.0,2.0,80.0,1,365,5,5,5,5,5,5,1,1
19698,19698,1,3,2,2,1,1.0,1.0,122.0,1,15,10.0,10.0,10.0,10.0,10.0,10.0,1,6
19699,19699,0,4,1,2,1,1.0,2.0,200.0,1,2,5,5,5,5,5,5,0,1
19700,19700,0,5,1,4,1,3.0,2.0,289.0,4,30,8.0,6.0,6.0,9.0,9.0,5.0,1,1
19701,19701,0,3,2,3,1,1.0,2.0,333.0,1,1125,5,5,5,5,5,5,1,5
19702,19702,0,15,2,3,1,1.0,3.0,337.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,19
19703,19703,0,15,2,3,2,2.0,2.0,510.0,1,1125,5,5,5,5,5,5,1,19
19704,19704,0,15,1,6,1,2.0,4.0,481.0,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,19
19705,19705,0,28,1,2,1,1.0,1.0,180.0,1,1,5,5,5,5,5,5,1,4
19706,19706,0,2,2,1,1,1.0,1.0,80.0,1,1125,5,5,5,5,5,5,1,1
19707,19707,0,3,2,4,1,1.0,3.0,381.0,1,1125,5,5,5,5,5,5,1,5
19708,19708,0,3,2,2,1,1.0,1.0,238.0,1,1125,4.0,10.0,10.0,8.0,10.0,6.0,1,5
19709,19709,0,11,2,2,1,1.0,1.0,285.0,1,365,5,5,5,5,5,5,0,1
19710,19710,0,3,2,2,1,1.0,1.0,238.0,1,1125,5,5,5,5,5,5,1,5
19711,19711,0,3,4,4,2,1.0,4.0,72.0,1,29,5,5,5,5,5,5,1,9
19712,19712,0,32,2,2,1,2.0,3.0,75.0,1,365,10.0,10.0,10.0,10.0,10.0,10.0,1,1
19713,19713,1,1,2,3,1,1.0,2.0,399.0,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,22
19714,19714,1,1,2,4,1,1.0,2.0,320.0,1,1125,5,5,5,5,5,5,1,12
19715,19715,1,1,1,3,1,2.0,2.0,371.0,2,1125,5,5,5,5,5,5,0,2
19716,19716,0,1,2,2,1,1.0,2.0,128.0,1,1125,5,5,5,5,5,5,0,2
19717,19717,1,1,2,3,1,1.0,2.0,368.0,1,1125,5,5,5,5,5,5,1,22
19718,19718,0,18,1,2,1,1.0,1.0,230.0,5,1125,8.0,8.0,10.0,10.0,8.0,8.0,1,1
19720,19720,0,3,1,10,4,4.0,1.0,1332.0,1,1125,5,5,5,5,5,5,1,13
19721,19721,0,19,2,10,9,9.0,10.0,300.0,1,30,5,5,5,5,5,5,1,1
19722,19722,0,1,1,5,1,2.0,4.0,182.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,5
19725,19725,0,39,2,4,1,2.0,3.0,180.0,1,1125,5,5,5,5,5,5,0,1
19727,19727,0,3,1,3,1,1.0,2.0,428.0,1,365,10.0,10.0,10.0,10.0,10.0,10.0,1,15
19728,19728,0,2,1,4,1,1.0,1.0,105.0,7,1125,5,5,5,5,5,5,0,1
19729,19729,0,6,1,3,1,1.0,2.0,150.0,2,15,10.0,8.0,10.0,10.0,10.0,10.0,1,1
19730,19730,0,3,4,6,2,1.0,6.0,67.0,1,28,10.0,10.0,10.0,10.0,10.0,10.0,1,9
19731,19731,0,1,1,2,1,1.0,4.0,145.0,2,30,5,5,5,5,5,5,1,5
19734,19734,0,1,1,16,1,3.0,2.0,300.0,1,365,10.0,10.0,10.0,10.0,10.0,10.0,0,7
19735,19735,0,22,2,2,1,1.0,1.0,100.0,1,365,5,5,5,5,5,5,0,2
19736,19736,0,5,2,2,2,1.0,2.0,111.0,1,30,9.0,10.0,10.0,10.0,10.0,10.0,1,2
19737,19737,0,6,2,1,1,1.0,1.0,80.0,1,60,5,5,5,5,5,5,1,1
19738,19738,0,4,1,2,1,1.0,1.0,220.0,7,10,5,5,5,5,5,5,1,2
19739,19739,0,1,1,4,1,1.0,2.0,285.0,1,1125,5,5,5,5,5,5,1,5
19740,19740,0,22,1,2,1,1.0,4.0,250.0,1,1125,5,5,5,5,5,5,0,9
19741,19741,0,2,1,10,1,2.0,1.0,563.0,3,365,5,5,5,5,5,5,1,6
19742,19742,0,24,1,3,1,1.0,1.0,600.0,2,7,5,5,5,5,5,5,1,1
19743,19743,0,21,1,5,1,2.0,3.0,1222.0,10,40,5,5,5,5,5,5,1,5
19744,19744,0,1,2,2,1,1.0,1.0,123.0,1,1125,8.0,9.0,8.0,8.0,10.0,8.0,1,6
19745,19745,0,4,1,2,1,1.0,0.0,352.0,1,1125,10.0,10.0,10.0,10.0,8.0,10.0,1,1
19746,19746,0,19,1,6,2,4.0,4.0,400.0,1,365,9.0,9.0,10.0,9.0,9.0,9.0,0,1
19747,19747,0,1,2,2,1,1.0,1.0,123.0,1,1125,10.0,8.0,10.0,10.0,10.0,10.0,1,6
19748,19748,0,8,2,1,1,1.0,2.0,74.0,1,7,5,5,5,5,5,5,0,1
19751,19751,0,6,2,1,1,1.0,1.0,75.0,20,90,5,5,5,5,5,5,1,1
19753,19753,0,2,1,5,1,2.0,3.0,377.0,20,365,5,5,5,5,5,5,0,1
19754,19754,0,23,1,4,1,2.0,8.0,407.0,2,1125,5,5,5,5,5,5,1,1
19755,19755,0,6,2,3,1,2.0,2.0,115.0,1,5,5,5,5,5,5,5,0,1
19756,19756,0,32,2,4,1,3.0,3.0,150.0,2,15,5,5,5,5,5,5,0,1
19757,19757,0,3,2,6,12,8.0,6.0,238.0,1,365,5,5,5,5,5,5,1,1
19759,19759,0,1,2,2,1,1.0,1.0,240.0,1,50,9.0,8.0,10.0,10.0,10.0,10.0,1,7
19760,19760,0,1,1,4,1,2.0,3.0,210.0,2,1125,7.0,7.0,7.0,10.0,7.0,7.0,1,28
19761,19761,0,4,1,2,1,1.0,1.0,381.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
19762,19762,0,4,2,2,1,1.0,1.0,381.0,2,1125,5,5,5,5,5,5,0,2
19763,19763,0,5,2,2,1,1.0,1.0,733.0,1,30,5,5,5,5,5,5,1,1
19764,19764,0,2,2,1,1,1.0,1.0,80.0,1,7,5,5,5,5,5,5,1,1
19766,19766,1,4,1,4,2,2.0,4.0,692.0,1,1125,5,5,5,5,5,5,0,3
19767,19767,0,2,1,7,1,2.0,3.0,571.0,7,1125,5,5,5,5,5,5,1,2
19769,19769,0,2,1,6,1,2.0,1.0,700.0,7,365,5,5,5,5,5,5,0,2
19770,19770,1,5,2,2,1,1.0,1.0,276.0,2,365,10.0,10.0,10.0,10.0,10.0,10.0,0,11
19772,19772,0,3,2,2,1,1.0,1.0,238.0,1,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,5
19773,19773,0,3,1,6,1,3.0,3.0,428.0,7,1125,5,5,5,5,5,5,0,8
19774,19774,0,11,1,4,1,2.0,2.0,221.0,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,1
19775,19775,0,7,2,4,1,1.0,0.0,578.0,1,91,5,5,5,5,5,5,1,1
19776,19776,0,8,2,2,2,1.0,1.0,160.0,2,15,5,5,5,5,5,5,0,1
19777,19777,0,3,2,2,1,1.0,1.0,162.0,7,1125,5,5,5,5,5,5,0,8
19778,19778,0,1,1,5,1,2.0,3.0,362.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
19779,19779,0,11,1,2,1,1.0,2.0,1303.0,7,30,5,5,5,5,5,5,1,1
19780,19780,0,5,1,2,1,1.0,1.0,741.0,180,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
19781,19781,1,5,2,2,1,1.0,2.0,179.0,1,365,5,5,5,5,5,5,0,11
19782,19782,0,9,2,1,1,3.0,3.0,150.0,1,365,5,5,5,5,5,5,1,1
19783,19783,0,3,2,1,1,1.0,1.0,171.0,1,1125,5,5,5,5,5,5,1,2
19785,19785,0,2,1,2,1,1.0,1.0,250.0,1,365,5,5,5,5,5,5,1,1
19786,19786,0,3,2,4,1,1.0,3.0,652.0,1,1125,5,5,5,5,5,5,1,2
19787,19787,0,3,2,3,1,1.0,3.0,483.0,1,1125,5,5,5,5,5,5,1,2
19788,19788,0,1,2,2,1,1.0,1.0,379.0,1,1125,5,5,5,5,5,5,1,2
19790,19790,0,1,1,2,1,1.0,2.0,298.0,1,1125,5,5,5,5,5,5,1,1
19792,19792,0,21,2,2,1,1.0,1.0,652.0,1,1125,5,5,5,5,5,5,0,1
19794,19794,0,2,1,4,1,1.0,1.0,105.0,5,360,9.0,9.0,9.0,10.0,9.0,10.0,1,17
19798,19798,0,4,2,2,1,1.0,1.0,360.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
19799,19799,0,1,1,2,1,1.0,1.0,150.0,1,365,5,5,5,5,5,5,1,1
19800,19800,0,1,2,2,1,1.0,1.0,230.0,1,90,7.0,9.0,9.0,9.0,7.0,7.0,1,3
19801,19801,0,33,2,2,1,1.0,2.0,150.0,1,365,5,5,5,5,5,5,1,1
19803,19803,0,2,1,3,1,1.0,1.0,242.0,1,7,10.0,6.0,10.0,10.0,10.0,10.0,1,1
19804,19804,1,1,1,4,1,1.0,2.0,466.0,2,120,10.0,10.0,10.0,10.0,10.0,10.0,1,5
19805,19805,0,19,2,2,1,1.0,0.0,210.0,1,365,10.0,10.0,10.0,10.0,10.0,10.0,1,3
19808,19808,0,4,1,4,1,1.0,1.0,265.0,1,7,9.0,7.0,9.0,9.0,9.0,8.0,0,1
19809,19809,0,11,2,2,1,1.0,1.0,529.0,1,365,5,5,5,5,5,5,1,5
19811,19811,0,11,2,2,1,1.0,1.0,529.0,1,365,5,5,5,5,5,5,1,5
19812,19812,0,5,1,6,1,3.0,3.0,700.0,1,1125,5,5,5,5,5,5,1,1
19814,19814,0,3,1,4,2,2.0,5.0,15000.0,2,1125,10.0,8.0,10.0,10.0,10.0,10.0,1,3
19815,19815,0,3,1,4,1,1.0,1.0,525.0,1,30,5,5,5,5,5,5,1,3
19816,19816,1,3,2,2,1,1.0,1.0,121.0,1,15,9.0,10.0,10.0,10.0,10.0,10.0,1,6
19817,19817,0,9,1,4,1,1.0,2.0,250.0,7,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
19818,19818,0,8,2,1,2,3.0,0.0,100.0,1,1125,6.0,8.0,10.0,10.0,10.0,10.0,0,3
19819,19819,0,7,2,2,1,1.0,2.0,117.0,1,365,5,5,5,5,5,5,1,1
19820,19820,1,1,2,2,1,1.0,1.0,173.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,9
19821,19821,0,21,1,6,1,2.0,3.0,350.0,6,30,10.0,10.0,10.0,10.0,10.0,10.0,1,1
19822,19822,1,1,2,2,1,1.0,1.0,170.0,1,1125,9.0,10.0,10.0,10.0,9.0,10.0,1,9
19823,19823,1,5,2,4,1,1.0,2.0,391.0,1,365,5,5,5,5,5,5,0,11
19824,19824,0,1,1,16,1,3.0,2.0,241.0,1,1125,5,5,5,5,5,5,0,7
19825,19825,0,3,1,16,12,12.0,3.0,123.0,1,1125,9.0,9.0,9.0,9.0,8.0,9.0,1,1
19826,19826,0,1,2,2,1,1.0,1.0,239.0,1,50,10.0,10.0,10.0,10.0,10.0,10.0,1,7
19827,19827,0,2,1,5,1,2.0,3.0,1046.0,4,365,5,5,5,5,5,5,0,67
19828,19828,0,2,1,2,1,1.0,1.0,1368.0,1,100,5,5,5,5,5,5,0,3
19829,19829,0,1,2,2,1,1.0,1.0,116.0,2,1125,10.0,10.0,10.0,9.0,10.0,9.0,1,10
19830,19830,0,10,2,2,1,1.0,1.0,309.0,1,1125,5,5,5,5,5,5,1,4
19831,19831,0,10,2,2,1,1.0,1.0,283.0,1,1125,5,5,5,5,5,5,1,4
19832,19832,0,10,2,3,1,1.0,2.0,400.0,1,1125,5,5,5,5,5,5,1,4
19833,19833,0,8,2,2,2,1.0,1.0,80.0,1,35,10.0,10.0,10.0,10.0,10.0,10.0,1,1
19834,19834,0,5,2,2,2,1.0,1.0,120.0,1,1125,2.0,8.0,2.0,2.0,10.0,10.0,0,2
19836,19836,0,1,2,2,1,1.0,1.0,333.0,2,1125,5,5,5,5,5,5,1,5
19838,19838,0,4,1,2,1,1.0,1.0,333.0,2,1125,5,5,5,5,5,5,0,1
19839,19839,0,36,1,6,1,2.0,1.0,424.0,2,365,10.0,10.0,10.0,10.0,10.0,10.0,0,3
19840,19840,0,27,4,1,1,1.0,1.0,529.0,1,3,5,5,5,5,5,5,0,1
19841,19841,1,11,1,1,1,1.0,1.0,2450.0,1,30,5,5,5,5,5,5,1,23
19842,19842,1,11,1,2,1,1.0,1.0,2699.0,1,30,5,5,5,5,5,5,1,23
19843,19843,0,2,2,1,1,1.0,1.0,105.0,5,1125,5,5,5,5,5,5,1,2
19844,19844,1,1,1,2,1,1.0,2.0,129.0,10,30,10.0,10.0,10.0,10.0,10.0,8.0,1,6
19845,19845,0,1,2,4,1,1.0,2.0,856.0,2,1125,5,5,5,5,5,5,1,5
19846,19846,0,1,2,2,1,1.0,2.0,333.0,2,1125,5,5,5,5,5,5,1,5
19848,19848,0,1,2,2,1,1.0,1.0,371.0,2,1125,5,5,5,5,5,5,1,5
19849,19849,0,1,2,2,1,1.0,1.0,1418.0,2,1125,5,5,5,5,5,5,1,5
19851,19851,0,1,1,2,1,2.0,2.0,752.0,2,30,5,5,5,5,5,5,1,9
19852,19852,0,6,2,2,1,1.0,1.0,80.0,1,365,5,5,5,5,5,5,1,1
19853,19853,0,7,1,2,1,1.0,1.0,200.0,1,1125,5,5,5,5,5,5,1,1
19854,19854,0,1,1,2,1,1.0,1.0,190.0,3,365,10.0,10.0,10.0,10.0,10.0,10.0,0,2
19856,19856,0,36,4,2,1,1.0,2.0,80.0,1,15,5,5,5,5,5,5,0,1
