,Unnamed: 0,Unnamed: 0.1,host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
11798,12868,12868,0,22,2,2,1.0,1.0,2.0,90.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11799,12869,12869,0,1,1,3,1.0,1.0,1.0,571.0,1,10,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11800,12870,12870,0,27,4,1,1.0,1.0,1.0,106.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11801,12871,12871,0,1,2,2,1.0,1.0,1.0,210.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11802,12872,12872,0,8,2,2,1.0,1.0,0.0,100.0,1,1125,10.0,10.0,10.0,10.0,6.0,10.0,1,1
11803,12873,12873,0,16,2,2,1.0,1.0,1.0,611.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11804,12874,12874,0,1,1,7,1.0,3.0,3.0,305.0,2,1125,10.0,8.0,10.0,10.0,10.0,9.0,1,8
11805,12875,12875,0,19,4,1,1.0,1.0,1.0,725.0,1,2,5.0,5.0,5.0,5.0,5.0,5.0,0,2
11806,12876,12876,0,19,2,1,1.0,1.0,1.0,407.0,1,20,5.0,5.0,5.0,5.0,5.0,5.0,1,2
11807,12877,12877,0,15,1,2,1.0,1.0,2.0,147.0,5,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11808,12878,12878,0,1,1,5,1.0,1.0,4.0,245.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,12
11809,12879,12879,1,1,1,4,2.0,1.0,2.0,251.0,7,1125,9.0,10.0,10.0,10.0,9.0,10.0,1,1
11810,12880,12880,0,1,1,3,1.0,1.0,2.0,230.0,2,1125,9.0,8.0,10.0,9.0,8.0,8.0,1,1
11811,12881,12881,1,2,2,2,1.0,1.0,1.0,100.0,7,180,10.0,10.0,10.0,10.0,10.0,10.0,0,2
11812,12882,12882,0,2,2,4,1.0,2.0,2.0,900.0,2,3,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11814,12884,12884,0,6,2,1,1.0,1.0,4.0,163.0,1,30,10.0,10.0,10.0,10.0,10.0,10.0,0,1
11815,12885,12885,0,5,1,2,1.0,1.0,1.0,280.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11816,12886,12886,1,2,1,5,3.0,3.0,4.0,551.0,1,1125,10.0,9.0,10.0,10.0,9.0,9.0,1,49
11818,12888,12888,0,29,2,4,1.0,1.0,1.0,190.0,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,2
11819,12889,12889,0,1,2,1,1.0,1.0,0.0,113.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
11820,12890,12890,0,4,1,3,1.0,1.0,2.0,278.0,1,30,10.0,10.0,10.0,10.0,9.0,8.0,1,5
11821,12891,12891,0,4,2,2,1.0,1.0,1.0,130.0,1,1125,9.0,8.0,10.0,10.0,10.0,9.0,1,1
11822,12892,12892,0,1,2,2,1.0,1.0,1.0,225.0,2,15,5.0,5.0,5.0,5.0,5.0,5.0,0,2
11823,12893,12893,1,2,1,4,1.0,1.0,2.0,334.0,2,7,10.0,10.0,10.0,10.0,10.0,10.0,1,1
11824,12894,12894,0,4,2,2,1.0,1.0,1.0,285.0,1,3,10.0,10.0,10.0,9.0,10.0,10.0,0,1
11825,12895,12895,0,2,2,2,1.0,1.0,2.0,100.0,3,26,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11826,12896,12896,0,9,2,1,1.0,1.0,1.0,100.0,3,31,10.0,10.0,10.0,10.0,10.0,10.0,1,3
11827,12897,12897,0,2,1,6,1.0,2.0,4.0,805.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,9
11828,12898,12898,0,18,2,2,2.0,1.0,2.0,144.0,1,2,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11829,12899,12899,0,1,1,3,1.0,1.0,1.0,625.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11830,12900,12900,0,9,2,1,1.0,1.0,2.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11832,12903,12903,0,5,3,3,1.0,1.0,1.0,445.0,1,1125,10.0,10.0,10.0,10.0,8.0,10.0,1,14
11833,12904,12904,0,5,3,5,1.0,2.0,3.0,729.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,14
11834,12905,12905,0,5,1,5,1.0,2.0,3.0,759.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,14
11835,12906,12906,0,2,1,4,1.0,1.0,0.0,402.0,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
11837,12908,12908,0,36,2,2,1.0,1.0,2.0,80.0,3,31,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11838,12909,12909,0,2,2,2,1.0,2.0,2.0,80.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11839,12910,12910,1,1,1,6,2.0,2.0,5.0,743.0,2,365,10.0,9.0,10.0,10.0,10.0,10.0,1,6
11840,12911,12911,0,2,3,2,1.0,1.0,1.0,137.0,2,1125,9.0,10.0,10.0,10.0,10.0,10.0,1,15
11841,12913,12913,0,8,2,2,1.0,2.0,2.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11842,12915,12915,0,6,2,1,1.0,1.0,1.0,122.0,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11843,12916,12916,0,2,2,2,1.0,1.0,1.0,80.0,1,7,10.0,10.0,10.0,10.0,10.0,10.0,1,1
11844,12917,12917,0,10,2,3,1.0,2.0,2.0,98.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11845,12918,12918,0,6,2,3,1.0,2.0,3.0,80.0,1,3,10.0,10.0,10.0,10.0,10.0,10.0,0,1
11846,12919,12919,0,2,1,6,1.0,2.0,2.0,483.0,1,1125,2.0,2.0,2.0,2.0,2.0,2.0,1,2
11847,12920,12920,0,1,1,4,1.0,2.0,2.0,225.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,4
11848,12921,12921,0,10,2,1,1.0,1.0,1.0,100.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11849,12922,12922,0,14,1,5,1.0,2.0,2.0,611.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11850,12923,12923,1,2,2,1,1.0,1.0,1.0,81.0,7,180,5.0,5.0,5.0,5.0,5.0,5.0,0,2
11851,12924,12924,0,22,2,2,1.0,1.0,2.0,100.0,1,3,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11852,12925,12925,0,2,2,1,1.0,1.0,1.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11853,12926,12926,0,1,1,6,1.0,2.0,4.0,397.0,1,1125,9.0,8.0,9.0,10.0,10.0,9.0,1,1
11855,12928,12928,0,2,2,1,1.0,1.0,1.0,133.0,1,365,10.0,10.0,10.0,10.0,10.0,10.0,1,1
11856,12929,12929,0,4,2,2,1.0,1.0,1.0,379.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
11857,12930,12930,0,1,3,3,1.0,1.0,1.0,170.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,10
11858,12931,12931,0,22,1,2,2.0,1.0,3.0,180.0,1,360,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11859,12932,12932,0,1,3,3,1.0,1.0,0.0,170.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,10
11860,12933,12933,0,7,2,4,1.0,1.0,3.0,80.0,1,29,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11861,12934,12934,0,3,1,5,1.0,2.0,4.0,400.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,2
11862,12935,12935,0,1,3,3,1.0,1.0,1.0,173.0,1,1125,9.0,5.0,9.0,10.0,10.0,9.0,1,10
11863,12936,12936,0,1,3,3,1.0,1.0,1.0,173.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,10
11864,12937,12937,0,1,3,4,1.0,1.0,3.0,173.0,1,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,10
11865,12939,12939,1,1,1,4,1.0,2.0,3.0,334.0,2,1125,9.0,9.0,10.0,10.0,10.0,9.0,1,4
11866,12940,12940,1,2,2,3,1.0,1.0,2.0,217.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,10
11867,12941,12941,0,6,2,2,2.0,1.0,1.0,193.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11868,12942,12942,0,18,2,2,1.0,1.0,2.0,81.0,1,5,9.0,7.0,9.0,9.0,7.0,9.0,0,1
11869,12943,12943,0,21,1,8,2.0,3.0,4.0,831.0,14,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11870,12944,12944,0,1,1,2,1.0,1.0,1.0,180.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11871,12946,12946,0,3,2,2,1.0,1.0,1.0,80.0,5,1125,6.0,5.0,6.0,7.0,10.0,6.0,1,2
11872,12947,12947,0,8,1,8,2.0,3.0,4.0,749.0,2,365,5.0,5.0,5.0,5.0,5.0,5.0,1,67
11873,12948,12948,0,4,2,1,1.0,1.0,1.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11874,12949,12949,0,12,4,1,1.0,1.0,1.0,500.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11875,12951,12951,1,1,1,4,2.0,2.0,2.0,928.0,2,365,10.0,10.0,10.0,10.0,10.0,10.0,1,6
11876,12954,12954,0,5,1,5,2.0,3.0,4.0,604.0,2,1125,10.0,10.0,10.0,10.0,9.0,10.0,0,1
11877,12955,12955,0,5,3,3,1.0,1.0,1.0,425.0,1,1125,10.0,10.0,10.0,10.0,8.0,10.0,1,14
11878,12957,12957,0,20,4,2,1.0,1.0,0.0,244.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11880,12960,12960,0,4,1,2,1.0,1.0,3.0,278.0,1,30,9.0,9.0,10.0,10.0,10.0,9.0,1,5
11881,12961,12961,0,4,1,2,1.0,1.0,1.0,278.0,3,30,10.0,8.0,8.0,10.0,9.0,9.0,1,5
11882,12962,12962,0,4,2,2,1.0,2.0,1.0,289.0,3,14,10.0,8.0,10.0,10.0,8.0,10.0,0,1
11883,12963,12963,0,2,2,2,1.0,2.0,0.0,143.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
11884,12964,12964,0,3,1,3,1.0,1.0,1.0,306.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
11885,12965,12965,0,10,2,2,1.0,1.0,1.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11886,12966,12966,0,2,2,2,1.0,2.0,2.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11887,12967,12967,0,20,2,1,1.0,1.0,2.0,80.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11888,12968,12968,0,2,2,2,1.0,1.0,1.0,85.0,15,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11889,12969,12969,0,2,1,4,1.0,2.0,2.0,644.0,3,90,5.0,5.0,5.0,5.0,5.0,5.0,0,4
11890,12971,12971,0,4,2,1,2.0,1.0,0.0,204.0,1,27,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11892,12974,12974,0,2,2,2,1.0,1.0,1.0,190.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11893,12976,12976,1,1,2,1,1.0,2.0,2.0,300.0,6,15,5.0,5.0,5.0,5.0,5.0,5.0,1,3
11894,12977,12977,0,3,1,7,1.0,2.0,5.0,352.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,8
11895,12978,12978,0,8,2,1,1.0,1.0,1.0,95.0,1,30,10.0,10.0,10.0,10.0,10.0,10.0,1,1
11896,12979,12979,0,1,1,4,1.0,1.0,1.0,209.0,2,1125,10.0,9.0,10.0,10.0,9.0,9.0,1,12
11897,12980,12980,0,5,1,3,1.0,2.0,3.0,285.0,2,365,10.0,10.0,10.0,10.0,10.0,10.0,0,1
11898,12981,12981,0,4,2,1,1.0,1.0,1.0,138.0,1,30,10.0,10.0,10.0,10.0,10.0,10.0,0,2
11900,12983,12983,0,20,2,1,1.0,1.0,1.0,400.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11901,12984,12984,0,9,1,2,1.0,1.0,1.0,110.0,30,120,10.0,10.0,10.0,10.0,9.0,10.0,1,1
11902,12985,12985,1,14,1,6,1.0,3.0,5.0,452.0,3,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,3
11903,12986,12986,0,14,1,5,1.0,3.0,5.0,815.0,1,1125,10.0,8.0,10.0,10.0,10.0,10.0,1,5
11904,12987,12987,0,3,2,1,2.0,1.0,1.0,150.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,8
11905,12988,12988,1,12,1,5,2.0,1.0,3.0,645.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
11907,12993,12993,0,4,1,3,1.0,2.0,2.0,579.0,1,1125,9.0,8.0,9.0,9.0,10.0,8.0,0,1
11908,12994,12994,0,3,1,6,2.0,3.0,5.0,668.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11909,12995,12995,0,2,2,2,1.0,2.0,0.0,87.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11910,12997,12997,1,1,1,3,1.0,2.0,2.0,837.0,6,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,1
11911,12998,12998,0,2,2,2,2.0,1.0,1.0,120.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11912,12999,12999,0,3,2,1,1.0,1.0,1.0,71.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
11913,13000,13000,0,17,2,1,1.0,1.0,1.0,98.0,7,30,10.0,10.0,10.0,10.0,10.0,10.0,1,2
11914,13001,13001,0,16,1,3,1.0,2.0,3.0,337.0,3,90,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11915,13003,13003,0,1,2,4,1.0,1.0,4.0,466.0,1,60,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11916,13004,13004,0,8,2,1,1.0,1.0,1.0,80.0,1,15,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11917,13007,13007,0,2,1,6,1.0,1.0,3.0,300.0,1,7,10.0,10.0,9.0,8.0,10.0,10.0,0,5
11919,13009,13009,0,4,2,2,1.0,2.0,1.0,150.0,10,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11920,13010,13010,1,12,1,3,1.0,1.0,0.0,155.0,2,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,1
11921,13011,13011,0,2,2,4,1.0,2.0,5.0,322.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11922,13012,13012,0,1,2,3,1.0,1.0,2.0,241.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11923,13013,13013,0,8,4,3,1.0,1.0,3.0,152.0,1,25,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11924,13014,13014,0,17,2,2,1.0,1.0,1.0,244.0,2,180,5.0,5.0,5.0,5.0,5.0,5.0,1,2
11926,13016,13016,0,13,1,7,1.0,2.0,4.0,529.0,7,1125,10.0,10.0,10.0,10.0,10.0,8.0,1,28
11927,13017,13017,0,13,1,7,1.0,2.0,4.0,570.0,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,28
11928,13018,13018,0,13,1,3,1.0,1.0,1.0,367.0,31,1125,9.0,10.0,9.0,9.0,10.0,9.0,0,28
11929,13019,13019,0,1,1,10,2.0,2.0,3.0,690.0,4,1125,8.0,8.0,10.0,10.0,6.0,6.0,1,16
11930,13020,13020,0,13,1,8,1.0,2.0,4.0,450.0,7,1125,9.0,8.0,9.0,10.0,7.0,7.0,1,13
11931,13021,13021,0,13,1,4,1.0,1.0,1.0,433.0,1,1125,10.0,9.0,9.0,10.0,10.0,10.0,1,13
11932,13022,13022,0,13,1,8,1.0,2.0,3.0,674.0,7,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,13
11933,13023,13023,0,2,1,4,1.0,1.0,1.0,900.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
11934,13024,13024,0,2,2,2,1.0,1.0,0.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
11935,13025,13025,0,3,1,4,1.0,2.0,3.0,476.0,2,30,10.0,10.0,10.0,10.0,10.0,10.0,1,1
11936,13026,13026,0,2,2,1,1.0,1.0,2.0,402.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11937,13027,13027,0,18,1,6,1.0,2.0,3.0,611.0,1,1125,10.0,9.0,9.0,10.0,9.0,9.0,1,1
11938,13028,13028,0,2,2,3,1.0,2.0,3.0,797.0,1,99,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11939,13029,13029,0,8,1,6,1.0,2.0,3.0,684.0,2,190,5.0,5.0,5.0,5.0,5.0,5.0,1,67
11940,13030,13030,1,18,1,4,1.0,1.0,1.0,454.0,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,2
11941,13031,13031,0,8,1,7,2.0,3.0,4.0,781.0,2,220,5.0,5.0,5.0,5.0,5.0,5.0,1,67
11942,13032,13032,1,5,1,4,1.0,1.0,2.0,241.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
11943,13033,13033,1,1,2,2,1.0,1.0,1.0,95.0,1,31,10.0,10.0,10.0,10.0,10.0,10.0,0,3
11944,13034,13034,1,7,2,2,1.0,1.0,1.0,79.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,4
11945,13035,13035,0,7,1,4,1.0,1.0,1.0,144.0,2,1125,4.0,2.0,10.0,10.0,10.0,4.0,0,1
11946,13036,13036,0,5,1,4,1.0,1.0,1.0,300.0,1,1125,8.0,5.0,10.0,10.0,10.0,7.0,0,2
11947,13037,13037,0,1,1,4,1.0,1.0,3.0,322.0,1,13,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11948,13038,13038,0,2,2,6,1.0,2.0,4.0,378.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11949,13039,13039,0,14,1,6,1.0,2.0,4.0,212.0,2,30,9.0,10.0,10.0,9.0,10.0,10.0,0,1
11950,13040,13040,0,12,1,6,2.0,2.0,2.0,493.0,2,28,10.0,10.0,10.0,10.0,10.0,10.0,1,1
11951,13041,13041,0,8,2,1,1.0,1.0,1.0,95.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11952,13042,13042,0,2,1,6,2.0,2.0,6.0,874.0,2,1125,9.0,8.0,9.0,9.0,9.0,10.0,1,25
11953,13043,13043,0,2,1,2,1.0,1.0,1.0,230.0,2,20,10.0,10.0,10.0,10.0,9.0,10.0,1,1
11954,13044,13044,0,2,2,2,1.0,1.0,1.0,125.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11955,13045,13045,1,4,1,3,1.0,2.0,2.0,300.0,3,14,10.0,9.0,10.0,10.0,10.0,10.0,0,1
11956,13046,13046,0,13,2,3,1.0,2.0,2.0,80.0,1,1125,10.0,10.0,10.0,10.0,7.0,10.0,1,1
11957,13047,13047,0,9,2,1,2.0,1.0,1.0,110.0,1,4,10.0,10.0,10.0,10.0,10.0,10.0,0,1
11958,13048,13048,0,1,1,5,1.0,2.0,3.0,515.0,2,1125,10.0,8.0,10.0,10.0,10.0,10.0,0,6
11960,13051,13051,0,5,1,2,1.0,3.0,2.0,322.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11961,13052,13052,0,5,2,1,1.0,1.0,1.0,110.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
11962,13053,13053,0,4,2,2,2.0,1.0,1.0,125.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11964,13055,13055,0,26,3,2,1.0,1.0,1.0,210.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11965,13056,13056,1,1,1,4,1.0,2.0,2.0,415.0,3,365,9.0,9.0,10.0,10.0,9.0,10.0,1,8
11966,13057,13057,0,1,1,4,1.0,1.0,1.0,162.0,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,11
11967,13059,13059,0,2,1,4,2.0,2.0,5.0,300.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11968,13060,13060,0,1,1,3,1.0,1.0,2.0,604.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11969,13061,13061,0,31,1,2,1.0,2.0,2.0,326.0,1,7,8.0,8.0,10.0,10.0,8.0,8.0,0,1
11970,13062,13062,0,1,1,6,2.0,3.0,5.0,322.0,1,90,8.0,8.0,10.0,9.0,9.0,9.0,1,1
11971,13063,13063,0,33,1,2,2.0,1.0,1.0,195.0,1,3,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11972,13064,13064,0,39,1,1,1.0,1.0,2.0,244.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11973,13065,13065,0,3,1,2,1.0,1.0,1.0,219.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,22
11974,13066,13066,0,3,1,2,1.0,1.0,1.0,228.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,22
11975,13067,13067,0,3,1,2,1.0,1.0,2.0,228.0,2,1125,10.0,10.0,10.0,10.0,10.0,9.0,1,22
11976,13068,13068,0,3,1,2,1.0,1.0,1.0,238.0,2,1125,10.0,8.0,10.0,10.0,10.0,10.0,1,22
11977,13069,13069,0,21,1,5,2.0,2.0,3.0,489.0,15,365,5.0,5.0,5.0,5.0,5.0,5.0,0,2
11978,13070,13070,1,3,1,5,1.0,2.0,2.0,245.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
11980,13073,13073,0,5,3,2,1.0,1.0,1.0,381.0,1,17,5.0,5.0,5.0,5.0,5.0,5.0,1,6
11981,13074,13074,0,2,2,1,1.0,1.0,1.0,90.0,2,5,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11982,13075,13075,0,1,2,2,1.0,1.0,3.0,230.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,15
11983,13076,13076,0,13,1,3,1.0,1.0,0.0,407.0,3,30,5.0,5.0,5.0,5.0,5.0,5.0,1,5
11984,13077,13077,0,7,1,6,1.0,3.0,4.0,500.0,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
11985,13078,13078,0,3,1,2,1.0,1.0,1.0,227.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,22
11986,13079,13079,0,8,2,2,1.0,1.0,2.0,60.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11987,13080,13080,0,4,1,3,1.0,2.0,2.0,314.0,1,45,10.0,9.0,10.0,10.0,10.0,9.0,0,2
11988,13081,13081,0,3,2,2,1.0,2.0,4.0,241.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11989,13082,13082,0,9,2,2,1.0,1.0,1.0,289.0,1,27,5.0,5.0,5.0,5.0,5.0,5.0,1,1
11990,13083,13083,0,23,1,6,1.0,2.0,2.0,943.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
11991,13084,13084,0,18,2,3,1.0,1.0,2.0,489.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11992,13085,13085,0,2,2,2,1.0,1.0,3.0,171.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11993,13086,13086,1,1,2,2,1.0,1.0,1.0,333.0,2,15,10.0,10.0,10.0,10.0,10.0,10.0,1,1
11994,13087,13087,0,3,1,2,1.0,1.0,1.0,228.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,22
11995,13088,13088,0,3,1,2,1.0,1.0,1.0,265.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,22
11996,13089,13089,0,3,1,2,1.0,1.0,1.0,247.0,2,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,22
11997,13090,13090,0,2,2,1,1.0,1.0,1.0,322.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
11999,13093,13093,0,1,1,4,2.0,2.0,2.0,786.0,3,1125,10.0,9.0,10.0,10.0,10.0,9.0,0,29
12000,13097,13097,0,4,1,3,1.0,1.0,1.0,256.0,2,10,10.0,10.0,10.0,10.0,9.0,10.0,0,1
12001,13098,13098,0,2,2,1,1.0,1.0,0.0,190.0,1,7,10.0,10.0,10.0,10.0,10.0,10.0,1,1
12002,13099,13099,0,17,2,2,1.0,1.0,1.0,150.0,3,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
12003,13100,13100,0,3,1,4,1.0,1.0,2.0,210.0,1,60,5.0,5.0,5.0,5.0,5.0,5.0,1,1
12004,13101,13101,0,3,3,4,1.0,2.0,4.0,480.0,1,1125,2.0,2.0,10.0,10.0,10.0,6.0,1,4
12005,13102,13102,0,1,2,2,1.0,2.0,2.0,86.0,30,365,10.0,10.0,10.0,10.0,10.0,10.0,0,1
12006,13103,13103,1,2,1,4,2.0,2.0,3.0,402.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
12008,13105,13105,0,4,2,2,1.0,1.0,1.0,80.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
12009,13106,13106,0,31,2,4,1.0,2.0,2.0,200.0,1,10,5.0,5.0,5.0,5.0,5.0,5.0,1,1
12010,13107,13107,0,22,2,1,1.0,1.0,1.0,100.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
12011,13108,13108,1,1,1,4,2.0,1.0,1.0,343.0,10,1125,9.0,8.0,10.0,9.0,10.0,9.0,1,2
12012,13109,13109,0,27,2,2,1.0,1.0,1.0,138.0,1,7,5.0,5.0,5.0,5.0,5.0,5.0,1,1
12014,13111,13111,0,1,2,2,1.0,1.0,1.0,228.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
12015,13112,13112,0,22,2,1,2.0,1.0,0.0,100.0,4,30,5.0,5.0,5.0,5.0,5.0,5.0,1,3
12016,13113,13113,1,16,1,5,2.5,3.0,3.0,503.0,15,1125,10.0,9.0,10.0,10.0,9.0,9.0,1,35
12017,13114,13114,0,2,1,4,2.0,1.0,1.0,675.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
12018,13115,13115,0,17,1,8,1.0,2.0,5.0,815.0,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
12019,13116,13116,0,2,1,4,1.0,1.0,2.0,300.0,10,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,4
12020,13118,13118,0,18,2,3,1.0,2.0,2.0,99.0,1,2,5.0,5.0,5.0,5.0,5.0,5.0,1,1
12021,13119,13119,0,2,1,3,1.0,2.0,2.0,550.0,2,15,10.0,10.0,10.0,10.0,10.0,10.0,1,1
12022,13120,13120,0,2,1,3,1.0,1.0,3.0,250.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,0,10
12023,13121,13121,0,38,2,5,1.0,2.0,4.0,200.0,30,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
12024,13122,13122,0,2,1,6,2.0,2.0,4.0,451.0,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,17
12025,13124,13124,0,4,2,2,1.0,1.0,1.0,367.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
